"id" "airport" "pg"
"657" "CYS" 0.000376669150588277
"249" "BDS" 0.000376419911606852
"3290" "YMM" 0.000376295937667637
"144" "APN" 0.000376072461227158
"1248" "ISA" 0.000374847977305019
"2173" "OVB" 0.000374362891203009
"3257" "YHA" 0.000373382952810309
"3388" "YWM" 0.000373382952810309
"824" "ENA" 0.000372861369955751
"3029" "VAR" 0.000372680526361861
"2634" "SLU" 0.000371744033167783
"2042" "NNG" 0.000370844315662265
"2995" "UPG" 0.000370201993367027
"3038" "VCT" 0.00036908447060376
"72" "AGU" 0.000368429560865062
"891" "FMN" 0.000368343177267732
"561" "CLJ" 0.000366480891937285
"2550" "SDR" 0.000366195637023757
"1004" "GOI" 0.000364325858491693
"270" "BGA" 0.000364059282833265
"370" "BPN" 0.000362741096662994
"1082" "HFE" 0.000361861256616283
"220" "BAQ" 0.000361623754739136
"129" "ANI" 0.000361190170120471
"1789" "MED" 0.000360947538581934
"1072" "HDN" 0.000360854032959266
"77" "AHO" 0.000359644001080669
"3403" "YYB" 0.000359391064248782
"3304" "YNT" 0.000359063894604694
"95" "AKN" 0.000358636511853126
"2439" "RIW" 0.000357995589191327
"1477" "KOJ" 0.000357850818614882
"1406" "KGD" 0.000357561521694158
"152" "ARH" 0.000357170560078688
"3019" "UUS" 0.000356997130009433
"610" "CRD" 0.000356745262316051
"1155" "HTS" 0.0003566388053733
"948" "GCK" 0.000356399496344314
"2662" "SOU" 0.000355594765526339
"2870" "TNA" 0.000354682750823871
"895" "FNC" 0.000354678807529287
"833" "ERF" 0.000354537937592983
"1986" "MZT" 0.000353927921518509
"2447" "RKS" 0.000353312925112254
"1810" "MGW" 0.000352672698607021
"2340" "PUB" 0.000351751470886846
"3023" "VAA" 0.000350866732322116
"780" "EAS" 0.000350185622190297
"2712" "SUN" 0.000350034618499415
"2151" "ORN" 0.00034973846551205
"1283" "IYK" 0.000349694871232922
"2379" "QRO" 0.000348538807757079
"2586" "SHR" 0.00034758959495106
"3449" "ZIH" 0.00034727260506658
"1142" "HRE" 0.000345665716206192
"1628" "LIL" 0.000345521102384835
"3238" "YFB" 0.000345041632039959
"2811" "TGZ" 0.000344907706765009
"1435" "KJA" 0.000344222920343376
"2567" "SGC" 0.00034363244610262
"3437" "ZCO" 0.000342492141573638
"1003" "GOH" 0.000342150637769441
"25" "ABX" 0.000342070854566502
"3280" "YKS" 0.000339976186464597
"63" "AGA" 0.000337744760730677
"355" "BOB" 0.000337639877688412
"1779" "MDC" 0.000337519952064948
"950" "GCN" 0.000337392669002636
"1624" "LHW" 0.000336833956789743
"2573" "SGU" 0.000336078739704357
"2020" "NGB" 0.000335913063125614
"2245" "PIH" 0.00033576794094384
"2913" "TSN" 0.000335273391813841
"2692" "SSM" 0.000334944356912224
"2944" "TWF" 0.000334557482669268
"811" "EKO" 0.000334162313794077
"115" "ALY" 0.000334013403253975
"3274" "YKA" 0.000333761184207764
"2780" "TBZ" 0.000333624347909097
"1578" "LBF" 0.000333503834019159
"113" "ALS" 0.000332069150373124
"499" "CEZ" 0.000331993202329931
"3408" "YYG" 0.000331376073795393
"3420" "YZR" 0.000330924937403354
"181" "ATY" 0.000330703305622135
"1978" "MYY" 0.000330632219340844
"3300" "YNJ" 0.000329694107983995
"902" "FOD" 0.000327455613232943
"1420" "KHN" 0.000325849350529438
"2070" "NTL" 0.000325624418603596
"1174" "HYS" 0.000325612893807495
"406" "BTM" 0.000325187918094468
"2171" "OUL" 0.000324429197928386
"2971" "UFA" 0.000323582423443964
"290" "BHR" 0.000323324471138818
"1648" "LLW" 0.00032262853454309
"1005" "GOJ" 0.000321645076800195
"1563" "LAE" 0.000321598829949378
"1769" "MCK" 0.000321145366957795
"1384" "KBV" 0.000321024361495137
"969" "GGG" 0.000320176710544017
"820" "ELS" 0.000318188719161881
"3334" "YQQ" 0.000316770231043722
"3391" "YXC" 0.00031638828430124
"30" "ACE" 0.000315310467715905
"2140" "OOL" 0.000315059220646455
"150" "AQP" 0.000314326765918124
"772" "DYU" 0.000312783052733613
"79" "AIA" 0.000312650341717779
"121" "AMQ" 0.000312490713356638
"2873" "TNG" 0.000312314339894673
"1690" "LSC" 0.000312109488446655
"2030" "NKC" 0.000311881796097558
"1034" "GUC" 0.000311709606583117
"264" "BFF" 0.000311702969894377
"2214" "PEI" 0.000311577263459852
"2547" "SDL" 0.000310826872674961
"1852" "MLH" 0.000310126847671274
"2558" "SEZ" 0.000308821087938479
"1570" "LAR" 0.000308360845249695
"438" "BWN" 0.000307990481129982
"779" "EAR" 0.000307433806400069
"1143" "HRG" 0.000307209495808836
"487" "CDR" 0.000305786939099888
"3228" "YDF" 0.000305686617489891
"2689" "SSH" 0.000304405373669814
"1064" "HBA" 0.000302927410687069
"2714" "SUV" 0.000302675508088003
"2318" "PQI" 0.000302191209391957
"633" "CUL" 0.000301642335352521
"3115" "WGA" 0.000301287524579661
"2460" "RNN" 0.000301030560631842
"1306" "JER" 0.000300643806673475
"944" "GBE" 0.000300339667706602
"3113" "WEH" 0.000300321391269588
"361" "BOJ" 0.000299539042915164
"1016" "GRI" 0.000298540652667126
"557" "CKY" 0.000298404865477814
"2568" "SGD" 0.000298401930090892
"767" "DVO" 0.000297998622415776
"923" "FUE" 0.000297942156439524
"3429" "ZAL" 0.000297875415079365
"584" "CNY" 0.00029772203614722
"2950" "TYN" 0.000297585961734541
"112" "ALP" 0.000297144968645118
"1050" "GZO" 0.000296534216494417
"1508" "KSU" 0.000295585595118981
"255" "BEL" 0.000294984630152853
"3345" "YRL" 0.00029494993234984
"1200" "IGU" 0.000294579722629858
"1750" "MAJ" 0.000294021057286331
"146" "APW" 0.000293930441170713
"1579" "LBL" 0.000293613973274115
"1640" "LKO" 0.000293439825647774
"2235" "PHC" 0.000292649816778628
"2698" "STI" 0.000292607343745569
"511" "CGB" 0.000292589900484868
"851" "EVE" 0.000292586174938726
"1118" "HMO" 0.000291698115719285
"3329" "YQG" 0.000291086288341964
"706" "DIK" 0.000290799182621621
"509" "CFU" 0.000290315641564763
"2597" "SIT" 0.000289967613115955
"3208" "YBG" 0.00028919303077843
"2077" "NUS" 0.000289028323035866
"2297" "PNR" 0.000288869791634637
"1801" "MFM" 0.000288526439952852
"791" "ECN" 0.000288392587436778
"527" "CHQ" 0.000287883833830394
"2155" "OSD" 0.00028776507381741
"1" "AAA" 0.00028761161543921
"228" "BBB" 0.00028761161543921
"1655" "LMY" 0.00028761161543921
"1701" "LTQ" 0.00028761161543921
"1738" "LYX" 0.00028761161543921
"2097" "OBX" 0.00028761161543921
"3194" "XZJ" 0.00028761161543921
"3195" "XZP" 0.00028761161543921
"3398" "YXS" 0.000286989072566018
"1341" "JOG" 0.000286407809930065
"3460" "ZQN" 0.000285904698631551
"2260" "PKR" 0.000284852060755103
"2284" "PMR" 0.000284604935053508
"6" "AAQ" 0.000284135480874205
"3378" "YVP" 0.000283641676243225
"2122" "OLB" 0.000283015333561275
"665" "CZN" 0.000282923958379756
"2152" "ORT" 0.000282923958379756
"2505" "RZE" 0.000282103236552155
"1074" "HDY" 0.000281756522057213
"3263" "YHR" 0.000281448663442421
"477" "CCJ" 0.000280919321272884
"1511" "KTA" 0.000280735710265894
"1037" "GUW" 0.000280652502264829
"594" "COU" 0.000280046378679958
"3452" "ZLO" 0.000279495147098721
"2393" "RAO" 0.000278486670612042
"1558" "KZN" 0.000277906571142916
"1206" "IKT" 0.000277815671697284
"1145" "HRK" 0.000277069956616979
"3219" "YCD" 0.000276157004291383
"3183" "XNN" 0.000276143356483686
"2119" "OKJ" 0.00027542521246894
"765" "DUT" 0.000275021486873637
"1705" "LUG" 0.000274961816933526
"3033" "VBY" 0.000274387286377516
"2803" "TGD" 0.000273873213748599
"987" "GLH" 0.000273260792229401
"3003" "URT" 0.000272815223896394
"789" "EBL" 0.000272540394020208
"698" "DGO" 0.000272207630510794
"894" "FNA" 0.000272128572065543
"488" "CDV" 0.000271583411216651
"160" "ASB" 0.000270912609525941
"570" "CME" 0.000270661350114592
"279" "BHB" 0.000270159718006508
"256" "BEN" 0.000269977802121282
"2798" "TEX" 0.000269625901406632
"2612" "SKB" 0.000269532943566984
"638" "CUZ" 0.000267499241293413
"869" "FBM" 0.000267385581098536
"3347" "YRT" 0.000264785355557284
"733" "DNK" 0.000264575717004158
"3337" "YQU" 0.00026449566504395
"1719" "LWB" 0.0002639033552905
"2636" "SLW" 0.000263523823988732
"2757" "TAH" 0.000263420322449667
"392" "BRW" 0.000263391811379709
"266" "BFN" 0.00026210836192132
"1381" "KBL" 0.000261820640929559
"408" "BTS" 0.000261765433297239
"1220" "INC" 0.000261517161178905
"761" "DUD" 0.000261446852118514
"168" "ASR" 0.000261270076292775
"1193" "IFN" 0.000260679603178907
"680" "DBO" 0.000260503600625022
"1502" "KSH" 0.000260478900592516
"1163" "HUX" 0.000260458523803037
"2056" "NPL" 0.000259561438759172
"2424" "RFP" 0.00025951280216594
"1367" "JYV" 0.000259380134452865
"550" "CJU" 0.000258228992609286
"663" "CZL" 0.000258055517974277
"2065" "NSN" 0.000257935620315286
"3159" "WYS" 0.000257406456779634
"2566" "SFT" 0.000256355509344861
"1814" "MHH" 0.000256160596667747
"1869" "MMK" 0.00025615992336698
"204" "AXM" 0.000255719192654783
"3048" "VEL" 0.000255710072256044
"2594" "SIF" 0.000255599334901001
"752" "DRT" 0.000255597268783746
"2221" "PEW" 0.000254951517402977
"1075" "HEH" 0.000254923856378891
"2730" "SWA" 0.000254038360167586
"2755" "TAE" 0.000254030332403878
"2062" "NRK" 0.000253772334356594
"2338" "PTP" 0.00025375260381327
"1231" "IOM" 0.0002535929307538
"3450" "ZKE" 0.000252148216690751
"1505" "KSM" 0.000252035240394069
"1529" "KUO" 0.000251939922414451
"3011" "UTH" 0.000251598219314955
"3046" "VDZ" 0.000251493227426629
"2" "AAE" 0.000251151350853214
"272" "BGF" 0.000249229318621949
"1451" "KLR" 0.000248239137286956
"545" "CJB" 0.000248108358415746
"1382" "KBR" 0.000246988876561015
"3211" "YBL" 0.00024687487572799
"1357" "JTR" 0.000246845050726193
"3402" "YXY" 0.000246523192655952
"3310" "YOH" 0.000246336465890801
"2000" "NAT" 0.000246037405673805
"1287" "JAI" 0.000246009026342542
"1755" "MAR" 0.000245354275028891
"3276" "YKG" 0.000245322854841531
"1412" "KGS" 0.000245169189959286
"2965" "UDI" 0.000245114734623296
"721" "DLG" 0.000244880831066182
"1422" "KHV" 0.000243999462383754
"3387" "YWL" 0.000243922405181831
"245" "BDJ" 0.000243849945131799
"3372" "YUY" 0.000243688882868849
"178" "ATQ" 0.00024280569932467
"2055" "NPE" 0.000242296276785211
"3331" "YQL" 0.000241904819776991
"2207" "PDL" 0.00024173830402278
"1972" "MYJ" 0.000240126504341066
"312" "BJM" 0.000240079968487339
"2695" "STC" 0.000239277233784611
"3432" "ZAZ" 0.000238944085590476
"2035" "NLP" 0.000238924494974608
"1583" "LBU" 0.000238690937469755
"1228" "INV" 0.000237798271513963
"2160" "OSR" 0.000237601578778457
"1592" "LDB" 0.000237507536582428
"3185" "XQP" 0.000237299870974658
"2427" "RGL" 0.000236407575283155
"468" "CBB" 0.000235792202289797
"2822" "TIJ" 0.000235610613656835
"1156" "HTY" 0.0002349121630916
"2285" "PMV" 0.0002342243736969
"2239" "PHO" 0.000233888359992522
"1541" "KWA" 0.000233006983122268
"1521" "KUA" 0.000232686939467205
"1727" "LXR" 0.000232070368190707
"3152" "WUX" 0.000231635950847056
"248" "BDQ" 0.000230892919652414
"2293" "PNK" 0.000230728710961971
"2319" "PQQ" 0.000230458521683472
"1860" "MLW" 0.000230374294813136
"3377" "YVO" 0.00023034122967789
"1847" "MKY" 0.000230138741412311
"2582" "SHJ" 0.000230097184751758
"2395" "RAR" 0.000230074118704753
"185" "AUG" 0.000230000807319268
"1460" "KMI" 0.000229271379685935
"3146" "WTS" 0.000228897844330451
"2268" "PLM" 0.000227800792107814
"2759" "TAK" 0.000227677000155601
"1036" "GUR" 0.000227396851649007
"2192" "PBC" 0.000227198404057176
"3216" "YBX" 0.000226858152383707
"1856" "MLN" 0.000226848655942138
"261" "BEW" 0.000225930818880549
"247" "BDP" 0.000225716781380378
"1609" "LET" 0.000225270633297183
"3248" "YGL" 0.000224531620895193
"2694" "SSX" 0.000224155718413307
"311" "BJL" 0.000224089663521747
"684" "DDC" 0.000224016538161582
"1374" "KAN" 0.000223174569906364
"2523" "SBW" 0.000223084578568163
"2368" "PZB" 0.000222979569546686
"402" "BTH" 0.000222534932690518
"1330" "JMK" 0.000221738515277284
"1202" "IIA" 0.000221543165570221
"1226" "INQ" 0.000221543165570221
"872" "FDF" 0.000221513926401283
"496" "CEI" 0.000221505857163845
"3365" "YUB" 0.000221301687170715
"1182" "IAS" 0.000221060052868924
"3393" "YXH" 0.000221006509196073
"1937" "MTS" 0.000220947124447154
"839" "ESC" 0.000220271203426736
"3077" "VOG" 0.000220260040805221
"2212" "PEE" 0.000219902900180779
"2900" "TRG" 0.00021970344720043
"82" "AIY" 0.00021963718320019
"3254" "YGW" 0.000219596426739907
"1553" "KYA" 0.000219257210969351
"1018" "GRO" 0.000219028132170196
"2954" "TZX" 0.000218972322422317
"857" "EXT" 0.000218696024955454
"671" "DAD" 0.000218245354507022
"1748" "MAG" 0.000217976401148581
"480" "CCP" 0.000217504695075137
"3418" "YZG" 0.000217456580213692
"2132" "OMS" 0.000217152323680566
"1888" "MOL" 0.00021665689815775
"280" "BHE" 0.000216625860328001
"3423" "YZV" 0.000215162048799158
"1042" "GWT" 0.000214339949482013
"1916" "MRV" 0.000214084602245333
"1165" "HVB" 0.000213987217729482
"3249" "YGO" 0.000213374664693388
"2337" "PTG" 0.000212982325348724
"3096" "VVC" 0.000212931928309944
"1291" "JAV" 0.000212927628265847
"3138" "WRE" 0.000212902354527528
"1340" "JOE" 0.000212856197021475
"3326" "YQC" 0.000212560406189991
"1017" "GRJ" 0.000212360895294107
"380" "BRC" 0.000212293061896338
"1401" "KET" 0.000212283288277762
"1896" "MPH" 0.000211807102086274
"2348" "PUW" 0.000211359386555012
"1833" "MJT" 0.000211260336334584
"316" "BJZ" 0.000211217278753945
"2537" "SCW" 0.000210919496853985
"2079" "NVA" 0.000210907449486161
"3394" "YXJ" 0.000210839720693423
"2022" "NGS" 0.000210584890287175
"2804" "TGG" 0.000210482211943667
"243" "BDB" 0.000210212982993466
"551" "CKB" 0.000210044407956718
"451" "BZO" 0.000210030546328963
"3426" "ZAD" 0.000210026999361857
"43" "ADE" 0.000209369524291431
"1091" "HGU" 0.000209155660584263
"1478" "KOK" 0.000208989745570569
"74" "AHB" 0.000208972346678696
"1501" "KSD" 0.000208767076722889
"106" "ALF" 0.000208477611081114
"2354" "PVH" 0.000208393858849355
"3399" "YXT" 0.000208113912206024
"2261" "PKU" 0.000208000127473025
"3339" "YQY" 0.000207998989229918
"3468" "ZTH" 0.000207631442554387
"388" "BRQ" 0.000207473182530695
"3430" "ZAM" 0.000206863288885385
"1707" "LUL" 0.00020582627398286
"3379" "YVQ" 0.000205787548573268
"3389" "YWP" 0.000205413007546912
"1429" "KIM" 0.000205364721769139
"508" "CFS" 0.000204660933894752
"3412" "YYQ" 0.000204566771385296
"3262" "YHO" 0.000204472808300196
"3291" "YMN" 0.000204472808300196
"3355" "YSO" 0.000204472808300196
"3126" "WLH" 0.000204408577336433
"1694" "LST" 0.000204375672000728
"1311" "JHB" 0.000204126358676548
"999" "GND" 0.000203990768203995
"3225" "YCU" 0.000203820639096454
"2638" "SLZ" 0.000203162321163644
"3084" "VRA" 0.000203146823964563
"2466" "ROK" 0.000203085968533646
"2868" "TMW" 0.000203030317871467
"3279" "YKQ" 0.000202852523581047
"3439" "ZEM" 0.000202852523581047
"1889" "MOQ" 0.00020283106034767
"2412" "RDV" 0.000202809793835967
"163" "ASF" 0.00020269018422749
"2390" "RAI" 0.000202586450584992
"629" "CUC" 0.000202449423945356
"119" "AMI" 0.000202403953221061
"3244" "YFX" 0.000201840278068112
"3259" "YHG" 0.000201840278068112
"200" "AWZ" 0.000201686023739635
"2778" "TBU" 0.00020140661530474
"3324" "YPX" 0.000201340885804081
"1437" "KKC" 0.000201273263809731
"1443" "KKN" 0.000201196612684904
"3446" "ZHA" 0.000200562330953004
"1211" "ILO" 0.000200375192857803
"2501" "RVN" 0.000200348190567395
"1322" "JJU" 0.000200187306328065
"2656" "SOC" 0.000199816425184799
"3203" "YAT" 0.000199295369962542
"3321" "YPO" 0.000199295369962542
"83" "AJA" 0.000199283548855502
"3315" "YPA" 0.000198977819783368
"2936" "TUU" 0.00019872260378306
"347" "BND" 0.000198290959471508
"1964" "MXT" 0.000198252521805603
"1954" "MVY" 0.000197983665072815
"2561" "SFJ" 0.000197449132311095
"2887" "TOY" 0.000197264428759166
"2628" "SLL" 0.000196953488005224
"3333" "YQN" 0.00019684659900859
"3317" "YPH" 0.000196827945452751
"2027" "NJC" 0.000196775023300602
"1107" "HKN" 0.000196627754652179
"155" "ARM" 0.000196621169065708
"979" "GIS" 0.000196355052548203
"2677" "SRG" 0.00019629934008067
"2472" "ROT" 0.00019627489419063
"1784" "MDQ" 0.000195700793680798
"1568" "LAP" 0.000195555598662015
"876" "FEZ" 0.000195398683116384
"1931" "MSU" 0.000195382542804332
"2979" "UKK" 0.000195253702338471
"2532" "SCO" 0.000195154631615009
"542" "CIX" 0.000195140795950911
"207" "AXT" 0.00019494671180777
"3322" "YPR" 0.000194846150998727
"614" "CRV" 0.000194732102786031
"303" "BIQ" 0.000194569451169573
"2924" "TUC" 0.000194320088563219
"3140" "WRL" 0.000194152467108425
"376" "BQN" 0.000193894264200008
"3428" "ZAH" 0.000193533040970798
"2029" "NJK" 0.000193470704551593
"710" "DIR" 0.000193455856530077
"2525" "SBZ" 0.000193043908457931
"497" "CEK" 0.000193034040460262
"1461" "KMJ" 0.000192999630259408
"1439" "KKE" 0.00019295284540211
"2386" "RAB" 0.000192194839229043
"921" "FTE" 0.000192082746606661
"1104" "HKD" 0.000192017214769582
"1219" "IMT" 0.0001918481940871
"2956" "UAK" 0.000191795973250394
"3104" "WAG" 0.000191425587523766
"2665" "SPC" 0.000191390756177773
"3316" "YPC" 0.000191154178095427
"51" "ADZ" 0.000191113879045375
"3349" "YSF" 0.000190915005716186
"1490" "KRL" 0.00019087420295492
"1006" "GOM" 0.000190840539796919
"2943" "TWB" 0.000190830261435152
"2191" "PAZ" 0.000190391818684478
"2457" "RNB" 0.000190325527716112
"297" "BIA" 0.000189645312207847
"2816" "THS" 0.000189031198963651
"3220" "YCG" 0.000188964312625448
"3421" "YZS" 0.000188916253015964
"980" "GIZ" 0.000188148047036157
"277" "BGW" 0.000188068377544863
"2640" "SMI" 0.000188045566576184
"1116" "HME" 0.000187866853901513
"552" "CKD" 0.000187832226556505
"2633" "SLQ" 0.000187832226556505
"941" "GAU" 0.00018782688508476
"3295" "YNA" 0.000187745070404219
"1326" "JKR" 0.000187498383106332
"3267" "YIH" 0.000187245558964948
"165" "ASM" 0.00018696346523729
"236" "BCD" 0.000186936315052158
"700" "DHI" 0.000186600836358082
"937" "GAL" 0.000186071873522402
"2225" "PFO" 0.000185949344617725
"2526" "SCC" 0.000185864587991987
"808" "EIS" 0.000185610254562049
"2752" "SZZ" 0.000185467893765157
"2791" "TDX" 0.000185465858992165
"224" "BAX" 0.00018521786534989
"3154" "WVB" 0.000185164357341339
"1625" "LIF" 0.000185117215112057
"1189" "IDR" 0.000184915960642295
"3467" "ZTB" 0.000184848968699933
"2189" "PAT" 0.000184551675841779
"31" "ACH" 0.000184330626021494
"991" "GLT" 0.000184328058908506
"434" "BWA" 0.000184098573033239
"171" "ASW" 0.000184007783887503
"2404" "RCB" 0.000183992918134517
"3433" "ZBF" 0.000183244231635377
"675" "DAU" 0.000183157383785017
"1662" "LNV" 0.000183099775668122
"2396" "RAS" 0.000182904623905389
"1149" "HSL" 0.000182898829551356
"1331" "JMS" 0.000182353652010265
"2693" "SSR" 0.00018207737741918
"2644" "SMR" 0.000181985674720003
"1456" "KMA" 0.000181881460323097
"65" "AGH" 0.000181760355787667
"3359" "YTE" 0.000181578806888877
"1195" "IFP" 0.000181374312771155
"1061" "HAS" 0.000181323371337227
"1428" "KIJ" 0.000181306140011028
"3470" "ZUH" 0.000181141163177176
"3436" "ZCL" 0.000181026407689633
"1688" "LRT" 0.00018089615740084
"1626" "LIG" 0.000180663461492778
"3233" "YEK" 0.000180473221727491
"3411" "YYL" 0.000180468549809765
"3079" "VOZ" 0.000180310547016321
"2661" "SOQ" 0.000180143899498183
"141" "AOO" 0.0001797672041522
"516" "CGP" 0.000179527216665044
"3405" "YYD" 0.000179301012260505
"1114" "HLZ" 0.000179117941514595
"3230" "YDP" 0.000179037395489221
"3005" "USH" 0.000178899323930081
"3117" "WHK" 0.000178844552179382
"1198" "IGR" 0.000178756902480213
"3397" "YXP" 0.000178597583710823
"2907" "TRU" 0.000178551288615939
"1665" "LOD" 0.000178227071800253
"2206" "PDG" 0.000178115791790117
"229" "BBI" 0.000177793797647235
"2426" "RGI" 0.000177766490815281
"2994" "UNK" 0.000177658565335696
"2313" "PPN" 0.000177454288527418
"1771" "MCN" 0.000177239277871929
"1863" "MMA" 0.000177200739370369
"3266" "YIF" 0.000177092354441093
"1528" "KUN" 0.000176846183292226
"2606" "SJP" 0.000176695047923559
"1243" "IRA" 0.00017646130507866
"2041" "NNB" 0.00017646130507866
"797" "EFL" 0.000176253856516233
"1465" "KMV" 0.000176131135219044
"3396" "YXN" 0.000176124414630479
"2946" "TWU" 0.000176056507874257
"2625" "SLH" 0.000175889040429826
"3445" "ZGU" 0.000175889040429826
"3301" "YNL" 0.000175444885060687
"602" "CPO" 0.000175344313353871
"356" "BOC" 0.000174862749092783
"1051" "GZT" 0.000174271414834794
"716" "DJJ" 0.000174257489982477
"1368" "JZH" 0.000174241353507854
"3178" "XLB" 0.000174142215155245
"1252" "ISG" 0.000173882574161377
"1960" "MXH" 0.000173697246413618
"3189" "XTL" 0.000173432661073812
"3224" "YCS" 0.000173244059342518
"486" "CDC" 0.000172949818583846
"3302" "YNP" 0.000172754336689232
"338" "BME" 0.000172616919099765
"1832" "MJN" 0.000172395176624349
"1427" "KIH" 0.000172147635454972
"1115" "HMA" 0.000171812400615939
"800" "EGM" 0.000171467084782312
"3442" "ZFN" 0.000171292609577801
"3135" "WNR" 0.000170706891912133
"318" "BKG" 0.000170686328595628
"3272" "YIW" 0.000170623499145088
"3456" "ZNZ" 0.000170561664243765
"3210" "YBK" 0.000170395452922948
"2867" "TMU" 0.000170313935469174
"2257" "PKC" 0.000170153668389183
"3246" "YGJ" 0.000169707403615032
"519" "CGY" 0.000168780613307961
"1736" "LYR" 0.000168777264055316
"625" "CTL" 0.000168755029313293
"2329" "PSG" 0.000168693158776864
"1376" "KAT" 0.000168686932301542
"2932" "TUO" 0.000168664257104628
"945" "GBT" 0.000168558030260795
"2454" "RMQ" 0.00016844260607794
"2787" "TCQ" 0.000168278035460475
"3051" "VFA" 0.000168196498814146
"847" "ETZ" 0.00016800939156811
"3361" "YTL" 0.000167865509171388
"2941" "TVY" 0.000167832583649882
"2546" "SDK" 0.000167816947882291
"1254" "ISN" 0.000167724037387187
"1607" "LEN" 0.000167423202313901
"3363" "YTQ" 0.000167404949636307
"2170" "OUD" 0.000167363324476758
"762" "DUJ" 0.000167274653016599
"3176" "XKS" 0.00016724417259447
"3342" "YRB" 0.000166836946062991
"3318" "YPJ" 0.000166703627023781
"1271" "IXE" 0.000166395371442243
"878" "FKB" 0.000166359666508878
"1894" "MOZ" 0.000166296360965117
"5" "AAN" 0.000166120630361939
"2902" "TRK" 0.000166082818585998
"2653" "SNU" 0.000165644520957346
"630" "CUE" 0.000165641458591847
"295" "BHY" 0.000165396748555716
"2057" "NQN" 0.000165238137441437
"984" "GKA" 0.000165107842666982
"1028" "GST" 0.000164271752550032
"2593" "SID" 0.000164269157091807
"807" "EIN" 0.000164182739599114
"3094" "VTZ" 0.000164040102762329
"127" "ANF" 0.000163980492253095
"2417" "REL" 0.000163270911296365
"1269" "IXC" 0.000163247344903622
"1936" "MTR" 0.000163149760662702
"1872" "MMY" 0.000162938542858233
"841" "ESK" 0.000162915787116086
"556" "CKX" 0.000162696387763906
"1184" "IBE" 0.000162570567725016
"757" "DSN" 0.00016249322050575
"3383" "YWB" 0.000162127982009657
"3371" "YUX" 0.000162050761186898
"2130" "OMH" 0.000161863929016751
"3229" "YDN" 0.00016155735929564
"3047" "VEE" 0.00016137302976023
"3282" "YKU" 0.00016136375801722
"2449" "RLG" 0.000161358856355391
"819" "ELQ" 0.000161141784819619
"3375" "YVC" 0.000161117358841177
"1323" "JKG" 0.000160935642549735
"2829" "TIV" 0.00016084641783766
"2609" "SJW" 0.00016078759842742
"1778" "MCZ" 0.000160649362426718
"1864" "MMB" 0.000160643670177569
"139" "AOJ" 0.000160391039867807
"2552" "SDZ" 0.000160321098808552
"2471" "ROS" 0.000160264228506206
"142" "AOR" 0.000159252534176294
"2744" "SYO" 0.000159156663126557
"432" "BVI" 0.000159132680078471
"327" "BLA" 0.000159040131347689
"50" "ADU" 0.000159000087138456
"744" "DPO" 0.000158908331437329
"3240" "YFH" 0.00015817116618792
"1241" "IQQ" 0.000157901438057732
"735" "DNZ" 0.000157856343193868
"1534" "KVA" 0.000157359120047485
"1983" "MZL" 0.000157348993921918
"102" "AKY" 0.000157312121149075
"3243" "YFS" 0.000156939464251908
"1388" "KCZ" 0.000156671792585066
"1823" "MIM" 0.000156626632534736
"2713" "SUR" 0.000156433928360729
"100" "AKV" 0.000156373996048764
"1315" "JHW" 0.00015592013533896
"2790" "TDD" 0.000155883801531586
"862" "FAE" 0.000155646777213668
"167" "ASP" 0.000155642615466233
"92" "AKJ" 0.000155438436400968
"1304" "JEG" 0.000155425125544736
"915" "FSC" 0.00015525096426447
"2241" "PHW" 0.000155183819831322
"947" "GCI" 0.000155150225010056
"3297" "YNC" 0.000154882480515088
"215" "AZS" 0.000154830224927654
"3407" "YYF" 0.000154802982519
"289" "BHQ" 0.000154509578924141
"964" "GET" 0.000154406331320112
"1805" "MGB" 0.000154402979178766
"2420" "RES" 0.000154399891432726
"483" "CCV" 0.000154211952103339
"1212" "ILP" 0.000154207005892408
"961" "GEO" 0.00015415864310405
"1158" "HUH" 0.000154111280038113
"1811" "MGZ" 0.000154101359351874
"3245" "YGH" 0.000153705779477839
"2894" "TPS" 0.000153567933362872
"1777" "MCY" 0.000153548972000187
"202" "AXD" 0.000152891447419298
"823" "EMD" 0.000152882418459916
"2305" "POR" 0.000152881771457599
"2114" "OIT" 0.000152860912790585
"2623" "SLA" 0.000152715937028361
"1067" "HCR" 0.000152484317865694
"2973" "UIB" 0.000152483023309112
"1397" "KEJ" 0.000152178092639456
"3144" "WTL" 0.000152113763198922
"2838" "TKG" 0.000151989090366368
"1053" "HAC" 0.000151972904179129
"3071" "VLN" 0.000151845162903716
"2671" "SPR" 0.000151833812232989
"425" "BUX" 0.00015175595575821
"1538" "KVL" 0.000151708527401199
"410" "BTU" 0.000151674860075475
"911" "FRO" 0.000151638712071485
"1372" "KAJ" 0.000151564522322308
"1906" "MQN" 0.000151344644185767
"712" "DIY" 0.000150991978422798
"603" "CPQ" 0.000150855302079683
"287" "BHO" 0.000150628429383168
"1482" "KOW" 0.000150562006416188
"2765" "TAY" 0.000150254523717144
"1203" "IIL" 0.000150028835335997
"3102" "WAA" 0.000150027384914755
"2349" "PUY" 0.00015001129556852
"766" "DVL" 0.000149970020428992
"2986" "ULP" 0.000149818121430566
"2796" "TER" 0.000149516248796289
"2024" "NHA" 0.000149217459165877
"421" "BUQ" 0.00014919609184847
"2862" "TMM" 0.000149133728444712
