Export data from the tables of Geonames:
alternateName	alternateName	geonameid	name	latitude	longitude	country	fcode	population	timezone	alternatenames
SGN	VVTS	1904593	Tan Son Nhat International Airport	10.8188000	106.6518600	VN	AIRP	0	Asia/Ho_Chi_Minh	Aehraport Tanshonnjat,Aerborzh Tan Son Nhat,Aereoporto de Tan Son Nhat,Aerfort Tan Son Nhat,Aerodrom Tanshonjat,Aerodromio Tan Son N'chat,Aerogara de Tan Son Nhat,Aeroport Internacional de Tan Son Nhat,Aeroport Tan Son Nhat,Aeroport de Tan Son Nhat,Aeroport international de Tan Son Nhat,Aeroporti Tan Son Nhat,Aeroporto Anternacional Tan Son Nhat,Aeroporto Internacional Tan Son Nhat,Aeroporto Internaxionale di Tan Son Nhat,Aeroporto da Tan Son Nhat,Aeroporto da Tân Sơn Nhất,Aeroporto internaciona de Tan Son Nhat,Aeroporto internazionale di Tan Son Nhat,Aeroporto internaçionâ de Tan Son Nhat,Aeroportul International Tan Son Nhat,Aeroportul Internațional Tan Son Nhat,Aeroportus Internationalis Tan Son Nhat,Aeropuart internazional di Tan Son Nhat,Aeropuart internazionâl di Tân Sơn Nhất,Aeropueltu Tan Son Nhat,Aeropuerto Internacional de Tan Son Nhat,Aeropuerto Internashonal Tan Son Nhat,Aeropuerto Tan Son Nhat,Aeropuerto de Tan Son Nhat,Aeropuertu de Tan Son Nhat,Aeropòrt de Tan Son Nhat,Aerporto Tan Son Nhat,Aeruportu di Tan Son Nhat,Aewopo Tan Son Nhat,Aewopò Tan Son Nhat,Ajruport Internazzjonali ta' Tan Son Nhat,Areyopoirt di Tan Son Nhat,Ariuportu di Tan Son Nhat,Ayrborth Keswlasek Tan Son Nhat,Ayroporto Internasional Tan Son Nhat,Aèrogâra de Tan Son Nhat,Aéroport dé Tân Sơn Nhất,Aéroport international de Tân Sơn Nhất,Balafirgeha Navneteweyi ya Tan Son Nhate,Balafirgeha Navneteweyî ya Tân Sơn Nhấtê,Bandar Udara Anrarabangasa Tan Son Nhat,Bandar Udara Antarbangsa Tan Son Nhat,Bandar Udara Internasional Tan Son Nhat,Bandar Udara Internasional Tân Sơn Nhất,Bandara Internasional Tan Son Nhat,Bandhar Udhara Internasional Tan Son Nhat,Ehecalquixohuayan Tan Son Nhat,Ehēcalquixohuayān Tan Son Nhat,Eroport da Tan Son Nhat,Fleanfjild Tan Son Nhat,Flochhaven Tan Son Nhat,Flooghaven Tan Son Nhat,Flooghaven Tân Sơn Nhất,Fluchhafen Tan Son Nhat,Flughafen Ho-Chi-Minh-Stadt,Flughaveno Tan Son Nhat,Flughofm Tan Son Nhat,Fu-chu-min-su Ki-chhong,Fù-chṳ-mìn-sṳ Kî-chhòng,Internationale Luchthaven Tan Son Nhat,Internationale Luchthaven Tân Sơn Nhất,Lapangan Terbang Antarabangsa Tan Son Nhat,Letalisce Tan Son Nhat,Letališče Tân Sơn Nhất,Letisko Tan Son Nhat,Letiste Tan Son Nhat,Letiště Tân Sơn Nhất,Lochhave Tan Son Nhat,Lotniczo hawyna Tan Son Nhat,Lotńiczo hawyna Tan Son Nhat,Luchtaeven Tan Son Nhat,Lufthoawen Tan Son Nhat,Luparan han Tan Son Nhat,Maes Awyr Rhyngwladol Tan Son Nhat,Megunarodni aerodrom Tan Son Nhat,Međunarodni aerodrom Tan Son Nhat,Mittarfik Tan Son Nhat,Paliparang Pandaigdig ng Tan Son Nhat,Papa Oko Ofurufu Tan Son Nhat,Port Adhair Tan Son Nhat,Port lotniczy Tan Son Nhat,Purt Aer Tan Son Nhat,Pápá Ọkọ̀ Òfurufú Tân Sơn Nhất,Reoport anternassional Tan Son Nhat,Reopòrt antërnassional Tan Son Nhat,SGN,San bay quoc te Tan Son Nhat,Seranam-piaramanidina Tan Son Nhat,Sân bay quốc tế Tân Sơn Nhất,Tan Son Nhat,Tan Son Nhat Airport,Tan Son Nhat Filin,Tan Son Nhat Floghavn,Tan Son Nhat Internasionale Lughawe,Tan Son Nhat International Airport,Tan Son Nhat Internationell flygplats,Tan Son Nhat Lufthavn,Tan Son Nhat Reuport,Tan Son Nhat Uluslararasi Havalimani,Tan Son Nhat Uluslararası Havalimanı,Tan Son Nhat aeroportu,Tan Son Nhat antanka pampa,Tan Son Nhat internaciona aeroportuo,Tan Son Nhat internasjonale lufthamn,Tan Son Nhat internasjonale lufthavn,Tan Son Nhat nazioarteko aireportua,Tan Son Nhat nemzetkoezi repueloter,Tan Son Nhat nemzetközi repülőtér,Tan Son Nhat oro uostas,Tan Son Nhat-flugvoellur,Tan Son Nhat-flugvöllur,Tan Son Nhati rahvusvaheline lennujaam,Tan Son Nhatin kansainvaelinen lentoasema,Tan Son Nhatin kansainvälinen lentoasema,Tan Son Nkhut,Tanshonnjat,Tanshonnjat aehroport,Tanshonnjat olon ulsyn nisehkh ongocny buudal,Tansonnatas lidosta,Tansonnhat International,Tansonnhat antararastriya vimana nildana,Tansonnhat ಅಂತರರಾಷ್ಟ್ರೀಯ ವಿಮಾನ ನಿಲ್ದಾಣ,Tanšonņatas lidosta,Tugpahanang Internasyonal sa Tan Son Nhat,Tân Sơn Nhất,Tân Sơn Nhấti rahvusvaheline lennujaam,Uwanja wa Ndege wa Tan Son Nhat,VVTS,Vliegpling van Tan Son Nhat,Zra
DIL	WPDL	1942396	Lapangan Terbang Comoro	-8.5465500	125.5247200	TL	AIRP	0	Asia/Dili	DIL,Dili,Komoro,WPDL
TPE	RCTP	1980018	Chung-cheng Kuo-chi Chi-ch'ang	25.0777300	121.2328200	TW	AIRP	0	Asia/Taipei	RCTP,TPE
TSA	RCSS	1980019	Sung-shan Chi-ch'ang	25.0640500	121.5502200	TW	AIRP	0	Asia/Taipei	RCSS,TSA
XIY	ZLXY	2001154	Xianyang Guojijichang	34.4471200	108.7515900	CN	AIRP	0	Asia/Chongqing	XIY,ZLXY
LEA	YPLM	2067860	Learmonth	-22.2333300	114.0833300	AU	AIRP	0	Australia/Perth	LEA,YPLM
ALH	YPAL	2078285	Albany Aerodrome	-34.9458300	117.8080600	AU	AIRP	0	Australia/Perth	ALH,YPAL
PER	YPPH	2079187	Perth Airport	-31.9402800	115.9669400	AU	AIRP	0	Australia/Perth	PER,Perth Aerodrome,YPPH
DRW	YPDN	2079721	Darwin International Airport	-12.4147200	130.8766700	AU	AIRP	0	Australia/Darwin	DRW,YPDN
KSA	PTSA	2081169	Kosrae Airport	5.3569800	162.9583900	FM	AIRP	0	Pacific/Kosrae	KSA,PTSA
PNI	PTPN	2082097	Pohnpei International Airport	6.9851000	158.2089900	FM	AIRP	0	Pacific/Pohnpei	PNI,PTPN,Ponape Airport
CNS	YBCS	2207387	Cairns International Airport	-16.8858300	145.7552800	AU	AIRP	0	Australia/Brisbane	CNS,Cairns,YBCS
NSN	NZNS	2207510	Nelson Airport	-41.2966100	173.2241400	NZ	AIRP	0	Pacific/Auckland	NSN,NZNS
TRG	NZTG	2208089	Tauranga Airport	-37.6719400	176.1961100	NZ	AIRP	0	Pacific/Auckland	NZTG,TRG
WRE	NZWR	2208165	Whangarei Airport	-35.7686100	174.3650000	NZ	AIRP	0	Pacific/Auckland	NZWR,WRE
SYD	YSSY	2208268	Sydney International Airport	-33.9461100	151.1772200	AU	AIRP	0	Australia/Sydney	Flughafen Sydney,Kingsford-Smith Airport,SYD,Sydney Airport,Sydney International Airport,YSSY
ZIG	GOGG	2243942	Ziguinchor	12.5500000	-16.2666700	SN	AIRP	0	Africa/Dakar	GOGG,ZIG
TUD	GOTT	2244992	Tambacounda	13.7333300	-13.6500000	SN	AIRP	0	Africa/Dakar	GOTT,TUD
KGG	GOTK	2250647	Kédougou	12.5666700	-12.2166700	SN	AIRP	0	Africa/Dakar	GOTK,KGG
KLC	GOOK	2250806	Kaolack	14.1333300	-16.0500000	SN	AIRP	0	Africa/Dakar	GOOK,KLC
ACC	DGAA	2299288	Kotoka International Airport	5.6051900	-0.1667900	GH	AIRP	0	Africa/Accra	ACC,Accra International Airport,Aeroport international de Kotoka,Aeroporto Internacional Kotoka,Aeroporto di Accra-Kotoka,Aeropuerto Internacional de Kotoka,Aéroport international de Kotoka,Bandar Udara Internasional Kotoka,DGAA,Flughafen Accra,Kotoka,Kotoka nemzetkoezi repueloter,Kotoka nemzetközi repülőtér,Kotoka_,Kotokan kansainvaelinen lentoasema,Kotokan kansainvälinen lentoasema,Lapangan Terbang Antarabangsa Kotoka,Luchthaven Kotoka Internationaal,Port lotniczy Akra,San bay quoc te Kotoka,Sân bay quốc tế Kotoka,Uwanja wa Ndege wa kimataifa wa Kotoka,ke tuo ka guo ji ji chang,kotoka gugjegonghang,kotoka guo ji kong gang,Котока_,コトカ国際空港,科托卡国际机场,코토카 국제공항
FIH	FZAA	2312103	Ndjili	-4.3857500	15.4445700	CD	AIRP	0	Africa/Kinshasa	FIH,FZAA
SKO	DNSO	2322910	Sokoto	12.9163200	5.2071900	NG	AIRP	0	Africa/Lagos	DNSO,SKO,Sokoto
PHC	DNPO	2324773	Port Harcourt	5.0154900	6.9495900	NG	AIRP	0	Africa/Lagos	DNPO,PHC,Port Harcourt
MDI	DNMK	2331139	Makurdi Airport	7.7038800	8.6139400	NG	AIRP	0	Africa/Lagos	DNMK,MDI
MIU	DNMA	2331446	Maiduguri Airport	11.8553500	13.0809500	NG	AIRP	0	Africa/Lagos	DNMA,MIU
LOS	DNMM	2332458	Murtala Mohammed International Airport	6.5773700	3.3211600	NG	AIRP	0	Africa/Lagos	DNMM,Ikeia,Ikeja Air-Port,LOS,Lagos Airport,Lagos International Airport,Lagos-Ikeja
KAN	DNKN	2335202	Kano	12.0475900	8.5246200	NG	AIRP	0	Africa/Lagos	DNKN,KAN,Kano
KAD	DNKA	2335726	Kaduna	10.6960200	7.3201100	NG	AIRP	0	Africa/Lagos	DNKA,KAD,Kaduna
JOS	DNJO	2335952	Jos	9.6398300	8.8690500	NG	AIRP	0	Africa/Lagos	DNJO,JOS,Jos
IBA	DNIB	2339351	Ibadan Airport	7.3624600	3.9783300	NG	AIRP	0	Africa/Lagos	DNIB,IBA,Ibadan,Ibadan Airport
QUS	DNGU	2339936	Gusau	12.1716700	6.6961100	NG	AIRP	0	Africa/Lagos	DNGU,Gusau,QUS
ENU	DNEN	2343276	Enugu Airport	6.4742700	7.5619600	NG	AIRP	0	Africa/Lagos	DNEN,ENU
CBQ	DNCA	2346228	Calabar	4.9760200	8.3472000	NG	AIRP	0	Africa/Lagos	CBQ,Calabar,DNCA
BNI	DNBE	2347282	Benin City	6.3166700	5.6000000	NG	AIRP	0	Africa/Lagos	BNI,Benin City,DNBE
FNA	GFLL	2406918	Lungi Airport	8.6164400	-13.1954900	SL	AIRP	0	Africa/Freetown	FNA,GFLL
BJL	GBYD	2411651	Banjul International Airport	13.3444400	-16.6583300	GM	AIRP	0	Africa/Banjul	Aeroport international de Banjul,Aeroporto di Banjul-Yundum,Aeropuerto Internacional de Yundum,Aéroport international de Banjul,BJL,Bandar Udara Internasional Banjul,Bandzulio tarptautinis oro uostas,Bandžulio tarptautinis oro uostas,Banjul International Airport,Banjul Uluslararasi Havalimani,Banjul Uluslararası Havalimanı,Banjuli nemzetkoezi repueloter,Banjuli nemzetközi repülőtér,Banjulin kansainvaelinen lentoasema,Banjulin kansainvälinen lentoasema,GBYD,Luchthaven Banjul Internationaal,Port lotniczy Bandzul,Port lotniczy Bandżul,San bay quoc te Banjul,Sân bay quốc tế Banjul,Yundum Airport,ban zhu er guo ji ji chang,banjula antarrastriya vimanaksetra,banjuru guo ji kong gang,बांजुल अंतर्राष्ट्रीय विमानक्षेत्र,バンジュール国際空港,班珠尔国际机场
PLF	FTTP	2426242	Pala	9.3666700	14.9166700	TD	AIRP	0	Africa/Ndjamena	FTTP,PLF
MQQ	FTTD	2427456	Moundou	8.6166700	16.0666700	TD	AIRP	0	Africa/Ndjamena	FTTD,MQQ
NDJ	FTTJ	2432548	Fort Lamy	12.1336900	15.0340200	TD	AIRP	0	Africa/Ndjamena	FTTJ,NDJ
OTC	FTTL	2434972	Bol Berim	13.4333300	14.7333300	TD	AIRP	0	Africa/Ndjamena	FTTL,OTC
BKR	FTTK	2434986	Bokoro	12.3833300	17.0666700	TD	AIRP	0	Africa/Ndjamena	BKR,FTTK
RBA	GMME	2538476	Rabat-Salé Airport	34.0514700	-6.7515200	MA	AIRP	0	Africa/Casablanca	GMME,RBA,Rabat,Rabat-Sale Airport,Rabat-Salé Airport
NNA	GMMY	2544572	KENITRA	34.2988600	-6.5958800	MA	AIRP	0	Africa/Casablanca	GMMY,NNA
ESU	GMMI	2549264	Essaouira	31.4000000	-9.6800000	MA	AIRP	0	Africa/Casablanca	ESU,GMMI
ERH	GMFK	2549343	Errachidia	31.9500000	-4.4000000	MA	AIRP	0	Africa/Casablanca	ERH,GMFK
MLA	LMML	2562787	Luqa	35.8575000	14.4772200	MT	AIRP	0	Europe/Malta	LMML,Luqa,Luqa Airport,Luqqa,MLA
AAE	DABB	2570559	Annaba	36.8288900	7.8127800	DZ	AIRP	0	Africa/Algiers	AAE,Annaba,DABB,Аннаба
OUE	FCOU	2572142	Ouesso	1.6163900	16.0383300	CG	AIRP	0	Africa/Brazzaville	FCOU,OUE
MKJ	FCOM	2573519	Makoua	-0.0222200	15.5755600	CG	AIRP	0	Africa/Brazzaville	FCOM,MKJ
DKR	GOOY	2595702	Léopold Sédar Senghor International Airport	14.7397100	-17.4902200	SN	AIRP	0	Africa/Dakar	Aeroport International Leopold Sedar Senghor,Aeroport de Dakar-Yof,Aéroport International Léopold Sédar Senghor,Aéroport de Dakar-Yof,DKR,GOOY,Leopold Sedar Senghor International Airport,Léopold Sédar Senghor International Airport
ROB	GLRB	2597313	Roberts International Airport	6.2337900	-10.3623100	LR	AIRP	0	Africa/Monrovia	GLRB,ROB
FAE	EKVG	2610818	Vágar Airport	62.0666700	-7.2666700	FO	AIRP	0	Atlantic/Faroe	EKVG,FAE,Soervaag / Vagar,Vaga Floghavn,Vagar,Vagar Airport,Vagar Lufthavn,Vága Floghavn,Vágar Airport,Vágar Lufthavn
AAR	EKAH	2611665	Tirstrup	56.3000200	10.6190100	DK	AIRP	0	Europe/Copenhagen	AAR,Aarhus Airport,EKAH,Tirstrup
CNL	EKSN	2614011	Sindal	57.5000000	10.2333300	DK	AIRP	0	Europe/Copenhagen	CNL,EKSN
RNN	EKRN	2614554	Rønne	55.0632700	14.7595600	DK	AIRP	0	Europe/Copenhagen	EKRN,RNN
CPH	EKCH	2619034	Kastrup	55.6179200	12.6559700	DK	AIRP	0	Europe/Copenhagen	CPH,EKCH,airport Copenhagen (Kastrup)
KRP	EKKA	2619070	Karup Airport	56.2974600	9.1246300	DK	AIRP	0	Europe/Copenhagen	EKKA,KRP,Karup,Karup Airport
EBJ	EKEB	2622448	Esbjerg	55.5166700	8.5500000	DK	AIRP	0	Europe/Copenhagen	EBJ,EKEB
AAL	EKYT	2624887	Ålborg	57.0927900	9.8491600	DK	AIRP	0	Europe/Copenhagen	AAL,EKYT
LHR	EGLL	2647216	London Heathrow Airport	51.4711500	-0.4564900	GB	AIRP	0	Europe/London	Aerfort Londain-Heathrow,Aerodrom Khitrou,Aeroport de Londres Heathrow,Aeroport de Londres-Heathrow,Aeroporto de Heathrow,Aeroporto de Londres Heathrow,Aeroporto di Londra-Heathrow,Aeroportul Londra Heathrow,Aeropuerto London Heathrow,Aeropuerto de Londres-Heathrow,Aéroport de Londres Heathrow,Bandar Udara Internasional London Heathrow,Diethnes Aerodromio Chithroou,EGLL,Flughaveno London Heathrow,Heathrow,Heathrow Airport,Heathrow'n lentoasema,Hitrou hava limani,Hitrou hava limanı,Hitrovas lidosta,Hītrovas lidosta,Khitrou,LHR,Lapangan Terbang Heathrow London,Letishhe Khijtrou,Letiste London Heathrow,Letiště London Heathrow,London Heathrow,London Heathrow Airport,London Heathrow lufthavn,London Heathrow-flugvoellur,London Heathrow-flugvöllur,London-Heathrow-i repueloter,London-Heathrow-i repülőtér,Londoni Heathrow' lennujaam,Londono Hitrou oro uostas,Londra Heathrow Havalimani,Londra Heathrow Havalimanı,Londres Aeropuerto Heathrow,Londres-Heathrow aireportua,Lotniczo hawyna Lundun-Heathrow,Lotńiczo hawyna Lůndůn-Heathrow,Luchthaven Londen Heathrow,Maes Awyr Heathrow,Port lotniczy Londyn-Heathrow,San bay London Heathrow,Seranam-piaramanidin'i London Heathrow,Sân bay London Heathrow,Zracna luka London Heathrow,Zračna luka London Heathrow,frwdgah hytrw lndn,hithro hava'i adda,landana hithro bimanabandara,landana hithro vimanatala,leondeon hideulo gonghang,lun dui hai si lou fei ji chang,lun dui xi si lu ji chang,mtar lndn hythrw,tha xakasyan lxn dxn hiththorw,Διεθνές Αεροδρόμιο Χίθροου,Аеродром Хитроу,Летище Хийтроу,Хитроу,Хітроу,לאנדאן היטרוי ערפארט,נמל התעופה לונדון הית'רו,فرودگاه هیترو لندن,مطار لندن هيثرو,लंडन हीथ्रो विमानतळ,हीथ्रो हवाई अड्डा,লন্ডন হিথ্রো বিমানবন্দর,ท่าอากาศยานลอนดอนฮีทโธรว์,လန်ဒန် ဟိသ်ရိုး လေဆိပ်,ლონდონის ჰითროუს აეროპორტი,ロンドン・ヒースロー空港,伦敦 海斯楼 飞机场,倫敦希斯路機場,런던 히드로 공항
GVA	LSGG	2660644	Aéroport Genève-Cointrin	46.2283500	6.1014500	CH	AIRP	0	Europe/Zurich	Cointrin,GVA,Geneva Cointrin,Geneve Aeroport,Genf-Cointrin,Genève Aeroport,LSGG
VXO	ESMX	2663534	Vaxjo/Kronoberg	56.9291400	14.7279900	SE	AIRP	0	Europe/Stockholm	ESMX,VXO
TYF	ESST	2667873	Torsby Airport	60.1543800	12.9962900	SE	AIRP	0	Europe/Stockholm	ESST,TYF,Torsby Airport,Torsby flygplats,Torsby/Fryklanda
RNB	ESDF	2681826	Ronneby Airport	56.2666700	15.2650000	SE	AIRP	0	Europe/Stockholm	ESDF,Luchthaven Ronneby,Port lotniczy Ronneby,RNB,Ronneby,Ronneby Airport,Ronneby flygplats,Ronneby lufthavn,Ronnebyn lentoasema,San bay Ronneby,Sân bay Ronneby
OSD	ESPC	2685748	Åre Östersund Airport	63.1933200	14.5040100	SE	AIRP	0	Europe/Stockholm	ESPC,OEstersund/Froesoen,OSD,Ostersund/Froson,Östersund/Frösön,Østersund/Frøsøn
MXX	ESKM	2691383	Mora/Siljan	60.9579100	14.5113800	SE	AIRP	0	Europe/Stockholm	ESKM,MXX
MMX	ESMS	2692957	Malmö/Sturup flygplats	55.5420500	13.3720000	SE	AIRP	0	Europe/Stockholm	ESMS,MMX,Malmo/Sturup,Malmoe/Sturup,Malmö/Sturup,Malmø/Sturup
KLR	ESMQ	2702263	Kalmar	56.6833300	16.2833300	SE	AIRP	0	Europe/Stockholm	ESMQ,KLR
JKG	ESGJ	2702980	Jönköping Airport	57.7575900	14.0687300	SE	AIRP	0	Europe/Stockholm	ESGJ,JKG,Joenkoeping Airport,Joenkoeping lufthavn,Jonkoping,Jönköping Airport,Jönköping lufthavn,Luchthaven Joenkoeping,Luchthaven Jönköping,San bay Joenkoeping,Sân bay Jönköping
VST	ESOW	2707371	Hasslo	59.5894400	16.6336100	SE	AIRP	0	Europe/Stockholm	ESOW,VST
HAD	ESMT	2708367	Halmstad Airport	56.6911300	12.8202100	SE	AIRP	0	Europe/Stockholm	ESMT,HAD,Halmstad,Halmstad Airport
BMA	ESSB	2719114	Stockholm-Bromma Airport	59.3543700	17.9416500	SE	AIRP	0	Europe/Stockholm	BMA,Bromma,ESSB,Stockholm-Bromma Airport
BLE	ESSD	2720384	Borlange	60.4166700	15.5000000	SE	AIRP	0	Europe/Stockholm	BLE,ESSD
ARN	ESSA	2725346	Arlanda	59.6520000	17.9313200	SE	AIRP	0	Europe/Stockholm	ARN,ESSA
VIE	LOWW	2761335	Flughafen Wien-Schwechat	48.1221000	16.5575100	AT	AIRP	0	Europe/Vienna	LOWW,VIE,Viena,Vienna International Airport
ORY	LFPO	2988500	Paris-Orly	48.7252800	2.3594400	FR	AIRP	0	Europe/Paris	Aeroport d'Orly,Aeroport de Paris-Orly,Aéroport d'Orly,Aéroport de Paris-Orly,LFPO,ORY,Orly,Paris-Orly
LBG	LFPB	2988502	Paris-Le Bourget	48.9694400	2.4413900	FR	AIRP	0	Europe/Paris	Aeroport du Bourget,Aéroport du Bourget,LBG,LFPB,Le Bourget
IEG	EPZG	3080176	Zielona Gora	52.1385200	15.7985600	PL	AIRP	0	Europe/Warsaw	EPZG,IEG,Zielona Gora
WRO	EPWR	3081363	Wroclaw Strachowice	51.1026800	16.8858400	PL	AIRP	0	Europe/Warsaw	EPWR,WRO
POZ	EPPO	3088243	Posnan/Lawica	52.4210300	16.8263200	PL	AIRP	0	Europe/Warsaw	EPPO,POZ
LCJ	EPLL	3093127	Lodz Lublinek	51.7166700	19.4000000	PL	AIRP	0	Europe/Warsaw	EPLL,LCJ,Lodz Lublinek,Lodz Wladyslaw Reymont Airport
GDN	EPGD	3099426	GdańskZechowo	54.3813700	18.4699200	PL	AIRP	0	Europe/Warsaw	EPGD,GDN
KRK	EPKK	3103897	John Paul II International Airport Kraków-Balice	50.0734800	19.8069200	PL	AIRP	0	Europe/Warsaw	Balice,EPKK,KRK
BCN	LEBL	3115882	Aeroport de Barcelona - el Prat	41.2970800	2.0784600	ES	AIRP	0	Europe/Madrid	Aeropuerto de El Prat,Aeropuerto del Prat,BCN,Barcelona Airport,LEBL
OSL	ENGM	3156088	Oslo Airport, Gardermoen	60.1939200	11.1003600	NO	AIRP	0	Europe/Oslo	ENGM,Gardermoen,OSL,Oslo Airport, Gardermoen,Oslo lufthamn, Gardermoen,Oslo lufthavn, Gardermoen
ANX	ENAN	3163099	Andøya	69.2925000	16.1441700	NO	AIRP	0	Europe/Oslo	ANX,ENAN
MXP	LIMC	3174133	Aeroporto della Malpensa	45.6275400	8.7150800	IT	AIRP	0	Europe/Rome	Flughafen Mailand-Malpensa,LIMC,MXP,Malpensa,Malpensa International Airport,airport Milan Malpensa
TIA	LATI	3183874	Tirane/Rinas	41.4219000	19.7129600	AL	AIRP	0	Europe/Tirane	Aeroporti i Tiranes,Aeroporti i Tiranës,LATI,TIA
DUS	EDDL	3206096	Düsseldorf International Airport	51.2806600	6.7671500	DE	AIRP	0	Europe/Berlin	DUS,Duesseldorf,Duesseldorf International Airport,Dusseldorf International Airport,Düsseldorf,Düsseldorf International Airport,EDDL,Flughafen Duesseldorf International,Flughafen Düsseldorf International,airport Dusseldorf
MGL	EDLN	3206109	Mönchengladbach	51.2314500	6.4998700	DE	AIRP	0	Europe/Berlin	EDLN,MGL
STR	EDDS	3206322	Stuttgart	48.6903400	9.1952100	DE	AIRP	0	Europe/Berlin	EDDS,STR,airport Stuttgart
HAJ	EDDV	3206636	Hannover	52.4610600	9.6850800	DE	AIRP	0	Europe/Berlin	EDDV,HAJ,Hannover
BYU	EDQD	3207013	Bayreuth	49.9833300	11.6333300	DE	AIRP	0	Europe/Berlin	BYU,EDQD
FRZ	ETHF	3207050	Fritzlar	51.1000000	9.2833300	DE	AIRP	0	Europe/Berlin	ETHF,FRZ
GUT	ETUO	3207063	Gütersloh	51.9166700	8.3000000	DE	AIRP	0	Europe/Berlin	ETUO,GUT
PAD	EDLP	3207070	Paderborn Lippstadt Airport	51.6081000	8.6113900	DE	AIRP	0	Europe/Berlin	EDLP,PAD,Paderborn Lippstadt Airport,Paderborn-Lippstadt
GKE	ETNG	3207674	Geilenkirchen	50.9500000	6.0500000	DE	AIRP	0	Europe/Berlin	ETNG,GKE
BRE	EDDW	3208171	Bremen Airport	53.0475000	8.7866700	DE	AIRP	0	Europe/Berlin	BRE,Bremen,Bremen Airport,EDDW
HAM	EDDH	3208174	Hamburg	53.6303900	9.9882300	DE	AIRP	0	Europe/Berlin	EDDH,HAM,airport Hamburg-Fuhlsbuettel,airport Hamburg-Fuhlsbüttel
XFW	EDHI	3208175	Hamburg-Finkenwerder	53.5358900	9.8370200	DE	AIRP	0	Europe/Berlin	EDHI,XFW
NDZ	ETMN	3208284	Nordholz	53.7666700	8.6666700	DE	AIRP	0	Europe/Berlin	ETMN,NDZ
AGB	EDMA	3208383	Augsburg	48.4251600	10.9317600	DE	AIRP	0	Europe/Berlin	AGB,Augsburg,EDMA
FEL	ETSF	3208388	Fürstenfeldbruck	48.2000000	11.2666700	DE	AIRP	0	Europe/Berlin	ETSF,FEL
IGS	ETSI	3208391	Ingolstadt	48.7156700	11.5340000	DE	AIRP	0	Europe/Berlin	ETSI,IGS,Ingolstadt
MUC	EDDM	3208399	Munich International Airport	48.3537800	11.7860900	DE	AIRP	0	Europe/Berlin	EDDM,Flughafen Muenchen Franz Josef Strauss,Flughafen Munchen II,Flughafen München Franz Josef Strauß,Flughafen München II,Franz Josef Strauss International Airport,MUC,Munich International Airport
FLF	EDXF	3208574	Flensburg-Schäferhaus	54.7719400	9.3783300	DE	AIRP	0	Europe/Berlin	EDXF,FLF,Flensburg-Schaferhaus,Flensburg-Schäferhaus
WBG	ETNS	3208584	Schleswig	54.4593300	9.5163300	DE	AIRP	0	Europe/Berlin	ETNS,WBG
BWE	EDVE	3208632	Braunschweig	52.3191700	10.5561100	DE	AIRP	0	Europe/Berlin	BWE,Braunschweig,EDVE
ZCN	ETHC	3208633	Celle	52.5914200	10.0240800	DE	AIRP	0	Europe/Berlin	ETHC,ZCN
RLG	ETNL	3208726	Laage	53.9166700	12.2666700	DE	AIRP	0	Europe/Berlin	ETNL,RLG
SXF	EDDB	3208733	Berlin Schönefeld Airport	52.3800000	13.5225000	DE	AIRP	0	Europe/Berlin	Berlin Aeropuerto Schoenefeld,Berlin Aeropuerto Schönefeld,EDDB,SXF
TXL	EDDT	3208806	Berlin Tegel Airport	52.5596900	13.2877100	DE	AIRP	0	Europe/Berlin	Berlin Aeropuerto Tegel,EDDT,TXL
FDH	EDNY	3208823	Friedrichshafen	47.6666700	9.5000000	DE	AIRP	0	Europe/Berlin	EDNY,FDH
SCN	EDDR	3208966	Saarbrücken Airport	49.2145500	7.1095100	DE	AIRP	0	Europe/Berlin	EDDR,SCN,Saarbruecken Airport,Saarbruecken-Ensheim,Saarbrücken Airport,Saarbrücken-Ensheim
DRS	EDDC	3209038	Dresden Airport	51.1327700	13.7671600	DE	AIRP	0	Europe/Berlin	DRS,Dresden,Dresden Airport,EDDC,Flughafen Dresden
LEJ	EDDP	3209050	Schkeuditz	51.4324500	12.2416300	DE	AIRP	0	Europe/Berlin	EDDP,Flughafen Leipzig/Halle,LEJ
LBC	EDHL	3209094	Lübeck-Blankensee	53.8053700	10.7192200	DE	AIRP	0	Europe/Berlin	EDHL,LBC
GOA	LIMJ	3212474	Aeroporto Cristoforo Colombo	44.4149300	8.8504100	IT	AIRP	0	Europe/Rome	GOA,LIMJ
FRL	LIPK	3214907	Forli	44.1938900	12.0708300	IT	AIRP	0	Europe/Rome	FRL,LIPK
SPU	LDSP	3215304	Split Airport	43.5389400	16.2979600	HR	AIRP	0	Europe/Zagreb	LDSP,SPU,Split,Split Airport
LJU	LJLJ	3215733	Ljubljana Jože Pučnik Airport	46.2236900	14.4576100	SI	AIRP	0	Europe/Ljubljana	LJLJ,LJU,Liubliana,Ljubljana Brnik Airport
POW	LJPZ	3215897	Portoroz	45.4741700	13.6183300	SI	AIRP	0	Europe/Ljubljana	LJPZ,Letalisce Porforoz,Letališče Porforož,POW,Portoroz
AVB	LIPA	3217059	Aviano	46.0294400	12.5975000	IT	AIRP	0	Europe/Rome	AVB,Aviano,Davian,LIPA
LSZ	LDLO	3217445	Losinj Island	44.5708300	14.3941700	HR	AIRP	0	Europe/Zagreb	LDLO,LSZ
