dep_city^distance^page_rank^dist_weighted_by_page_rank
LSZ-CA^    42^0.00000000000000000000^       0
MYZ- A^    42^0.00000000000000000000^       0
TTR-CA^    42^0.00000000000000000000^       0
XZA-CA^    42^0.00000000000000000000^       0
AAK-CA^    41^0.00000000000000000000^       0
CAQ- A^    41^0.00000000000000000000^       0
KNJ-CA^    41^0.00000000000000000000^       0
MFS- A^    41^0.00000000000000000000^       0
MGO-CA^    41^0.00000000000000000000^       0
RAM-CA^    41^0.00000000000000000000^       0
SWT-CA^    41^0.00000000000000000000^       0
XHQ-CB^    41^0.00000000000000000000^       0
BJU-CA^    40^0.00000000000000000000^       0
EDB-CA^    40^0.00000000000000000000^       0
ILQ- A^    40^0.00000000000000000000^       0
LGM-CA^    40^0.00000000000000000000^       0
MDP- A^    40^0.00000000000000000000^       0
PKJ- A^    40^0.00000000000000000000^       0
YCH- C^    40^0.00000000000000000000^       0
YED- A^    40^0.00000000000000000000^       0
YIV-CA^    40^0.00000000000000000000^       0
IWS- A^    39^0.00000000000000000000^       0
NKA-CA^    39^0.00000000000000000000^       0
TUX-CA^    39^0.00000000000000000000^       0
YCH- A^    39^0.00000000000000000000^       0
AQM-CA^    38^0.00000000000000000000^       0
EXM-CA^    38^0.00000000000000000000^       0
HLS- A^    38^0.00000000000000000000^       0
IMD-CA^    38^0.00000000000000000000^       0
MET-CA^    38^0.00000000000000000000^       0
NOJ-CA^    38^0.00000000000000000000^       0
ORP- A^    38^0.00000000000000000000^       0
OUK-CA^    38^0.00000000000000000000^       0
ZDS-CR^    38^0.00000000000000000000^       0
CXN-CA^    37^0.00000000000000000000^       0
FLH-CA^    37^0.00000000000000000000^       0
HMI- A^    37^0.00000000000000000000^       0
JIP- A^    37^0.00000000000000000000^       0
KES-CA^    37^0.00000000000000000000^       0
MJE- A^    37^0.00000000000000000000^       0
NNU- A^    37^0.00000000000000000000^       0
ORG- A^    37^0.00000000000000000000^       0
TII-CA^    37^0.00000000000000000000^       0
TWA-CA^    37^0.00000000000000000000^       0
USL-CA^    37^0.00000000000000000000^       0
WAV-CA^    37^0.00000000000000000000^       0
CYR-CA^    36^0.00000000000000000000^       0
ENB-CA^    36^0.00000000000000000000^       0
FGI- A^    36^0.00000000000000000000^       0
GTW-CA^    36^0.00000000000000000000^       0
KNB- A^    36^0.00000000000000000000^       0
KZF-CA^    36^0.00000000000000000000^       0
MTK-CA^    36^0.00000000000000000000^       0
NAU-CA^    36^0.00000000000000000000^       0
CAT-CA^    35^0.00000000000000000000^       0
GLY-CA^    35^0.00000000000000000000^       0
HIN-CA^    35^0.00000000000000000000^       0
IDN-CA^    35^0.00000000000000000000^       0
IRO- A^    35^0.00000000000000000000^       0
KBM-CA^    35^0.00000000000000000000^       0
LZY-CA^    35^0.00000000000000000000^       0
MXK-CA^    35^0.00000000000000000000^       0
PSV-CA^    35^0.00000000000000000000^       0
FKB- C^    34^0.00000000000000000000^       0
JNJ- A^    34^0.00000000000000000000^       0
KSP-CA^    34^0.00000000000000000000^       0
MFX-CA^    34^0.00000000000000000000^       0
AVF- O^    33^0.00000000000000000000^       0
DER-CA^    33^0.00000000000000000000^       0
GZA-CA^    33^0.00000000000000000000^       0
KHE- A^    33^0.00000000000000000000^       0
NUK-CA^    33^0.00000000000000000000^       0
NYE- A^    33^0.00000000000000000000^       0
TSU-CA^    33^0.00000000000000000000^       0
BHG- A^    32^0.00000000000000000000^       0
CMS-CA^    32^0.00000000000000000000^       0
GCJ- A^    32^0.00000000000000000000^       0
MCJ-CA^    32^0.00000000000000000000^       0
SNU-CA^    32^0.00000000000000000000^       0
TIE- A^    32^0.00000000000000000000^       0
VQQ- A^    32^0.00000000000000000000^       0
BMW- A^    31^0.00000000000000000000^       0
CPL- A^    31^0.00000000000000000000^       0
EIA-CA^    31^0.00000000000000000000^       0
EMS-CA^    31^0.00000000000000000000^       0
GTT- A^    31^0.00000000000000000000^       0
LTC-CA^    31^0.00000000000000000000^       0
MME- C^    31^0.00000000000000000000^       0
MVS-CA^    31^0.00000000000000000000^       0
TMQ-CA^    31^0.00000000000000000000^       0
TUE-CA^    31^0.00000000000000000000^       0
YDG- A^    31^0.00000000000000000000^       0
BSA-CA^    30^0.00000000000000000000^       0
COI- C^    30^0.00000000000000000000^       0
LUU- A^    30^0.00000000000000000000^       0
MMT- A^    30^0.00000000000000000000^       0
MZU-CA^    30^0.00000000000000000000^       0
NNK- A^    30^0.00000000000000000000^       0
RNL-CA^    30^0.00000000000000000000^       0
YVZ-CA^    30^0.00000000000000000000^       0
ABU- A^    29^0.00000000000000000000^       0
BIU-CA^    29^0.00000000000000000000^       0
JCN-CH^    29^0.00000000000000000000^       0
KKP-CA^    29^0.00000000000000000000^       0
MNT- A^    29^0.00000000000000000000^       0
FRQ-CA^    28^0.00000000000000000000^       0
JQE-CA^    28^0.00000000000000000000^       0
QJW-CB^    28^0.00000000000000000000^       0
ULL-CA^    28^0.00000000000000000000^       0
ULY- A^    28^0.00000000000000000000^       0
YAW- A^    28^0.00000000000000000000^       0
APC- A^    27^0.00000000000000000000^       0
DEA-CA^    27^0.00000000000000000000^       0
GWA- A^    27^0.00000000000000000000^       0
IXV- A^    27^0.00000000000000000000^       0
KCA- A^    27^0.00000000000000000000^       0
KOX-CA^    27^0.00000000000000000000^       0
MFB-CA^    27^0.00000000000000000000^       0
NAI- A^    27^0.00000000000000000000^       0
SKL-CA^    27^0.00000000000000000000^       0
AGJ-CA^    26^0.00000000000000000000^       0
APW- C^    26^0.00000000000000000000^       0
ARD-CA^    26^0.00000000000000000000^       0
BLJ- A^    26^0.00000000000000000000^       0
CRE- A^    26^0.00000000000000000000^       0
DOY-CA^    26^0.00000000000000000000^       0
KAX- A^    26^0.00000000000000000000^       0
KEX-CA^    26^0.00000000000000000000^       0
MBB- A^    26^0.00000000000000000000^       0
MWE-CA^    26^0.00000000000000000000^       0
NUW-CA^    26^0.00000000000000000000^       0
OAR- A^    26^0.00000000000000000000^       0
YNJ- A^    26^0.00000000000000000000^       0
ZDX-CR^    26^0.00000000000000000000^       0
ZJG-CA^    26^0.00000000000000000000^       0
ARL- A^    25^0.00000000000000000000^       0
AUT- A^    25^0.00000000000000000000^       0
BBH- C^    25^0.00000000000000000000^       0
BCR-CA^    25^0.00000000000000000000^       0
DMO- A^    25^0.00000000000000000000^       0
JFM-CH^    25^0.00000000000000000000^       0
KDN-CA^    25^0.00000000000000000000^       0
LQM-CA^    25^0.00000000000000000000^       0
NAK- A^    25^0.00000000000000000000^       0
NDY-CA^    25^0.00000000000000000000^       0
NIX- A^    25^0.00000000000000000000^       0
NKU-CA^    25^0.00000000000000000000^       0
PGI-CA^    25^0.00000000000000000000^       0
TLB- A^    25^0.00000000000000000000^       0
AKA- A^    24^0.00000000000000000000^       0
BUI- A^    24^0.00000000000000000000^       0
COI- A^    24^0.00000000000000000000^       0
HSC- A^    24^0.00000000000000000000^       0
JIL-CA^    24^0.00000000000000000000^       0
ARR-CA^    23^0.00000000000000000000^       0
CBU- A^    23^0.00000000000000000000^       0
GDI-CA^    23^0.00000000000000000000^       0
KNR-CA^    23^0.00000000000000000000^       0
MIP-CA^    23^0.00000000000000000000^       0
OSZ- A^    23^0.00000000000000000000^       0
PIQ-CA^    23^0.00000000000000000000^       0
QJI-CH^    23^0.00000000000000000000^       0
SCF- A^    23^0.00000000000000000000^       0
SSR-CA^    23^0.00000000000000000000^       0
TMC- A^    23^0.00000000000000000000^       0
VHZ-CA^    23^0.00000000000000000000^       0
WBM- A^    23^0.00000000000000000000^       0
YCX- A^    23^0.00000000000000000000^       0
YPP-CA^    23^0.00000000000000000000^       0
CRY-CA^    22^0.00000000000000000000^       0
DIS- A^    22^0.00000000000000000000^       0
DLY-CA^    22^0.00000000000000000000^       0
EKD-CA^    22^0.00000000000000000000^       0
EKE-CA^    22^0.00000000000000000000^       0
GLK- A^    22^0.00000000000000000000^       0
NFG- A^    22^0.00000000000000000000^       0
ODJ-CA^    22^0.00000000000000000000^       0
OPS- A^    22^0.00000000000000000000^       0
RLA- A^    22^0.00000000000000000000^       0
RUV-CA^    22^0.00000000000000000000^       0
ANE- A^    21^0.00000000000000000000^       0
BHY-CA^    21^0.00000000000000000000^       0
BNX- A^    21^0.00000000000000000000^       0
BWH- A^    21^0.00000000000000000000^       0
GHB-CA^    21^0.00000000000000000000^       0
HUZ-CA^    21^0.00000000000000000000^       0
HZP- C^    21^0.00000000000000000000^       0
JIA-CA^    21^0.00000000000000000000^       0
JNG-CA^    21^0.00000000000000000000^       0
KGR-CA^    21^0.00000000000000000000^       0
LFO-CA^    21^0.00000000000000000000^       0
LMY- A^    21^0.00000000000000000000^       0
LZH- A^    21^0.00000000000000000000^       0
MCU-CA^    21^0.00000000000000000000^       0
MIS-CA^    21^0.00000000000000000000^       0
MLR- A^    21^0.00000000000000000000^       0
SMY-CA^    21^0.00000000000000000000^       0
WSP- A^    21^0.00000000000000000000^       0
XFN- A^    21^0.00000000000000000000^       0
ACN-CA^    20^0.00000000000000000000^       0
BAN- A^    20^0.00000000000000000000^       0
DYM-CA^    20^0.00000000000000000000^       0
FAM- A^    20^0.00000000000000000000^       0
FGD-CA^    20^0.00000000000000000000^       0
FOU- A^    20^0.00000000000000000000^       0
GHT-CA^    20^0.00000000000000000000^       0
GUX- A^    20^0.00000000000000000000^       0
HZG- A^    20^0.00000000000000000000^       0
IIS-CA^    20^0.00000000000000000000^       0
KUT-CA^    20^0.00000000000000000000^       0
LDI-CA^    20^0.00000000000000000000^       0
LXV- A^    20^0.00000000000000000000^       0
MGX- A^    20^0.00000000000000000000^       0
NCG-CA^    20^0.00000000000000000000^       0
OSR- C^    20^0.00000000000000000000^       0
QKR- O^    20^0.00000000000000000000^       0
RZN-CA^    20^0.00000000000000000000^       0
SSK-CA^    20^0.00000000000000000000^       0
TAA-CA^    20^0.00000000000000000000^       0
TEU-CA^    20^0.00000000000000000000^       0
TGI-CA^    20^0.00000000000000000000^       0
TPR- A^    20^0.00000000000000000000^       0
UTB- A^    20^0.00000000000000000000^       0
AUL-CA^    19^0.00000000000000000000^       0
BIB- A^    19^0.00000000000000000000^       0
BII-CA^    19^0.00000000000000000000^       0
BLX- A^    19^0.00000000000000000000^       0
DDG- A^    19^0.00000000000000000000^       0
FON- A^    19^0.00000000000000000000^       0
GDD-CA^    19^0.00000000000000000000^       0
GKH-CA^    19^0.00000000000000000000^       0
GOB- A^    19^0.00000000000000000000^       0
HDB- A^    19^0.00000000000000000000^       0
HVM-CA^    19^0.00000000000000000000^       0
ILK- A^    19^0.00000000000000000000^       0
JUT-CA^    19^0.00000000000000000000^       0
KBU-CA^    19^0.00000000000000000000^       0
LJA- C^    19^0.00000000000000000000^       0
MRF- A^    19^0.00000000000000000000^       0
NTO-CA^    19^0.00000000000000000000^       0
QKT-CA^    19^0.00000000000000000000^       0
QND- O^    19^0.00000000000000000000^       0
ROI- A^    19^0.00000000000000000000^       0
RUE- A^    19^0.00000000000000000000^       0
SCY-CA^    19^0.00000000000000000000^       0
SXV-CA^    19^0.00000000000000000000^       0
SZS-CA^    19^0.00000000000000000000^       0
SZV- A^    19^0.00000000000000000000^       0
UTA-CA^    19^0.00000000000000000000^       0
ZGI-CA^    19^0.00000000000000000000^       0
ADM- C^    18^0.00000000000000000000^       0
BNM-CA^    18^0.00000000000000000000^       0
BQW-CA^    18^0.00000000000000000000^       0
EGP-CA^    18^0.00000000000000000000^       0
FHZ-CA^    18^0.00000000000000000000^       0
GEB-CA^    18^0.00000000000000000000^       0
HRI- C^    18^0.00000000000000000000^       0
IAR-CA^    18^0.00000000000000000000^       0
KRI- A^    18^0.00000000000000000000^       0
LES- A^    18^0.00000000000000000000^       0
LIA-CA^    18^0.00000000000000000000^       0
MHR- A^    18^0.00000000000000000000^       0
NLL- A^    18^0.00000000000000000000^       0
NTG- A^    18^0.00000000000000000000^       0
OXC- A^    18^0.00000000000000000000^       0
QHV- O^    18^0.00000000000000000000^       0
QLF- O^    18^0.00000000000000000000^       0
RIN-CA^    18^0.00000000000000000000^       0
SHL- A^    18^0.00000000000000000000^       0
SOP-CA^    18^0.00000000000000000000^       0
UJE-CA^    18^0.00000000000000000000^       0
XTO- A^    18^0.00000000000000000000^       0
AUD-CA^    17^0.00000000000000000000^       0
BBR-CA^    17^0.00000000000000000000^       0
BPT- C^    17^0.00000000000000000000^       0
CBI- A^    17^0.00000000000000000000^       0
CBY-CA^    17^0.00000000000000000000^       0
FSP-CA^    17^0.00000000000000000000^       0
GAQ-CA^    17^0.00000000000000000000^       0
GBZ-CA^    17^0.00000000000000000000^       0
GVR- A^    17^0.00000000000000000000^       0
KCF-CA^    17^0.00000000000000000000^       0
KEY-CA^    17^0.00000000000000000000^       0
LBW- A^    17^0.00000000000000000000^       0
LJA- A^    17^0.00000000000000000000^       0
MTB- A^    17^0.00000000000000000000^       0
NDF-CA^    17^0.00000000000000000000^       0
NZE-CA^    17^0.00000000000000000000^       0
OVL- A^    17^0.00000000000000000000^       0
SNG-CA^    17^0.00000000000000000000^       0
TBC- A^    17^0.00000000000000000000^       0
TGH-CA^    17^0.00000000000000000000^       0
VAT- A^    17^0.00000000000000000000^       0
XKH-CA^    17^0.00000000000000000000^       0
AJK- A^    16^0.00000000000000000000^       0
ASN- A^    16^0.00000000000000000000^       0
AWA-CA^    16^0.00000000000000000000^       0
BIZ-CA^    16^0.00000000000000000000^       0
BMS- A^    16^0.00000000000000000000^       0
BPB-CA^    16^0.00000000000000000000^       0
CFI-CA^    16^0.00000000000000000000^       0
DRO- C^    16^0.00000000000000000000^       0
FNL- A^    16^0.00000000000000000000^       0
GUF- A^    16^0.00000000000000000000^       0
HBX- A^    16^0.00000000000000000000^       0
HCM-CA^    16^0.00000000000000000000^       0
INM- A^    16^0.00000000000000000000^       0
LHK-CA^    16^0.00000000000000000000^       0
LPD- A^    16^0.00000000000000000000^       0
LRV-CA^    16^0.00000000000000000000^       0
MCN- C^    16^0.00000000000000000000^       0
MLD-CA^    16^0.00000000000000000000^       0
MZX-CA^    16^0.00000000000000000000^       0
NLC- A^    16^0.00000000000000000000^       0
ONE-CA^    16^0.00000000000000000000^       0
ROO-CA^    16^0.00000000000000000000^       0
SYW-CA^    16^0.00000000000000000000^       0
UBU-CA^    16^0.00000000000000000000^       0
VGZ- A^    16^0.00000000000000000000^       0
XTL-CA^    16^0.00000000000000000000^       0
YDO- A^    16^0.00000000000000000000^       0
YEN- A^    16^0.00000000000000000000^       0
ZQF-CR^    16^0.00000000000000000000^       0
AMT- A^    15^0.00000000000000000000^       0
AOP- C^    15^0.00000000000000000000^       0
BMB- A^    15^0.00000000000000000000^       0
BZY-CA^    15^0.00000000000000000000^       0
CIM- A^    15^0.00000000000000000000^       0
DUG- C^    15^0.00000000000000000000^       0
ISH-CA^    15^0.00000000000000000000^       0
JDP- H^    15^0.00000000000000000000^       0
KCS-CA^    15^0.00000000000000000000^       0
KIZ-CA^    15^0.00000000000000000000^       0
KML-CA^    15^0.00000000000000000000^       0
LCD- A^    15^0.00000000000000000000^       0
MAV-CA^    15^0.00000000000000000000^       0
MJK-CA^    15^0.00000000000000000000^       0
MQE-CA^    15^0.00000000000000000000^       0
MXD-CA^    15^0.00000000000000000000^       0
NDI-CA^    15^0.00000000000000000000^       0
PGS- A^    15^0.00000000000000000000^       0
PHR-CA^    15^0.00000000000000000000^       0
RLO- A^    15^0.00000000000000000000^       0
RVY- A^    15^0.00000000000000000000^       0
SKT-CA^    15^0.00000000000000000000^       0
SRB- A^    15^0.00000000000000000000^       0
SRX-CA^    15^0.00000000000000000000^       0
TIC-CA^    15^0.00000000000000000000^       0
UGA- A^    15^0.00000000000000000000^       0
UOS- A^    15^0.00000000000000000000^       0
ZAJ-CA^    15^0.00000000000000000000^       0
ZSW- A^    15^0.00000000000000000000^       0
ALD- A^    14^0.00000000000000000000^       0
AOG- A^    14^0.00000000000000000000^       0
AXC- A^    14^0.00000000000000000000^       0
BIT-CA^    14^0.00000000000000000000^       0
FFL- A^    14^0.00000000000000000000^       0
HCN- A^    14^0.00000000000000000000^       0
HKV-CA^    14^0.00000000000000000000^       0
KSQ-CA^    14^0.00000000000000000000^       0
LBM-CA^    14^0.00000000000000000000^       0
LEF-CA^    14^0.00000000000000000000^       0
LEG-CA^    14^0.00000000000000000000^       0
LIB-CA^    14^0.00000000000000000000^       0
LOA-CA^    14^0.00000000000000000000^       0
LRB- A^    14^0.00000000000000000000^       0
MWH- A^    14^0.00000000000000000000^       0
MYM- A^    14^0.00000000000000000000^       0
NPT- A^    14^0.00000000000000000000^       0
OBN- A^    14^0.00000000000000000000^       0
QBC- A^    14^0.00000000000000000000^       0
QCI- O^    14^0.00000000000000000000^       0
QSR- C^    14^0.00000000000000000000^       0
RBS- A^    14^0.00000000000000000000^       0
RDR-CA^    14^0.00000000000000000000^       0
RWB-CA^    14^0.00000000000000000000^       0
SAB-CA^    14^0.00000000000000000000^       0
SRI- A^    14^0.00000000000000000000^       0
TAZ-CA^    14^0.00000000000000000000^       0
TNP- A^    14^0.00000000000000000000^       0
UCK-CA^    14^0.00000000000000000000^       0
UGI-CA^    14^0.00000000000000000000^       0
UMI-CA^    14^0.00000000000000000000^       0
UTG- A^    14^0.00000000000000000000^       0
WRW-CA^    14^0.00000000000000000000^       0
XTR-CA^    14^0.00000000000000000000^       0
ZXB- O^    14^0.00000000000000000000^       0
ACV- C^    13^0.00000000000000000000^       0
ADS- A^    13^0.00000000000000000000^       0
ARX-CA^    13^0.00000000000000000000^       0
AUZ-CA^    13^0.00000000000000000000^       0
AXV- A^    13^0.00000000000000000000^       0
BJN-CA^    13^0.00000000000000000000^       0
BJY- A^    13^0.00000000000000000000^       0
CIF-CA^    13^0.00000000000000000000^       0
CMM- A^    13^0.00000000000000000000^       0
CNW- A^    13^0.00000000000000000000^       0
COQ-CA^    13^0.00000000000000000000^       0
DRN- A^    13^0.00000000000000000000^       0
FMH-CA^    13^0.00000000000000000000^       0
GCN- C^    13^0.00000000000000000000^       0
GEK-CA^    13^0.00000000000000000000^       0
IZT-CA^    13^0.00000000000000000000^       0
JAM-CA^    13^0.00000000000000000000^       0
JIC-CA^    13^0.00000000000000000000^       0
JKV- A^    13^0.00000000000000000000^       0
KBI- A^    13^0.00000000000000000000^       0
KOV- A^    13^0.00000000000000000000^       0
KVK-CA^    13^0.00000000000000000000^       0
KXE- A^    13^0.00000000000000000000^       0
KXU-CA^    13^0.00000000000000000000^       0
LIY-CA^    13^0.00000000000000000000^       0
MHO-CA^    13^0.00000000000000000000^       0
MRN-CA^    13^0.00000000000000000000^       0
OMG-CA^    13^0.00000000000000000000^       0
OOM- A^    13^0.00000000000000000000^       0
PIC-CA^    13^0.00000000000000000000^       0
PNX-CA^    13^0.00000000000000000000^       0
PRU- A^    13^0.00000000000000000000^       0
RSK- A^    13^0.00000000000000000000^       0
RST- C^    13^0.00000000000000000000^       0
SKC- A^    13^0.00000000000000000000^       0
SSC- C^    13^0.00000000000000000000^       0
SSQ- A^    13^0.00000000000000000000^       0
SXE- A^    13^0.00000000000000000000^       0
THV- A^    13^0.00000000000000000000^       0
UGC-CA^    13^0.00000000000000000000^       0
UPL- A^    13^0.00000000000000000000^       0
VAP-CA^    13^0.00000000000000000000^       0
WHO- A^    13^0.00000000000000000000^       0
YJA- A^    13^0.00000000000000000000^       0
AAI- A^    12^0.00000000000000000000^       0
AEK- C^    12^0.00000000000000000000^       0
AGK-CA^    12^0.00000000000000000000^       0
AMU-CA^    12^0.00000000000000000000^       0
APU- A^    12^0.00000000000000000000^       0
AVG-CA^    12^0.00000000000000000000^       0
AXL-CA^    12^0.00000000000000000000^       0
BDA- C^    12^0.00000000000000000000^       0
BNU- A^    12^0.00000000000000000000^       0
CRR- A^    12^0.00000000000000000000^       0
CUB- A^    12^0.00000000000000000000^       0
CVF- A^    12^0.00000000000000000000^       0
CZY-CA^    12^0.00000000000000000000^       0
DIB- A^    12^0.00000000000000000000^       0
DRR-CA^    12^0.00000000000000000000^       0
DVN- A^    12^0.00000000000000000000^       0
EKT- C^    12^0.00000000000000000000^       0
EOZ-CA^    12^0.00000000000000000000^       0
EUM-CA^    12^0.00000000000000000000^       0
FLI-CA^    12^0.00000000000000000000^       0
GEX- A^    12^0.00000000000000000000^       0
GRP- A^    12^0.00000000000000000000^       0
HDR-CA^    12^0.00000000000000000000^       0
HHZ-CA^    12^0.00000000000000000000^       0
HLG- A^    12^0.00000000000000000000^       0
HMG-CA^    12^0.00000000000000000000^       0
KCG- A^    12^0.00000000000000000000^       0
KDE-CA^    12^0.00000000000000000000^       0
KHJ- A^    12^0.00000000000000000000^       0
LVM- A^    12^0.00000000000000000000^       0
LYA- A^    12^0.00000000000000000000^       0
MNS-CA^    12^0.00000000000000000000^       0
MSC- C^    12^0.00000000000000000000^       0
MSV- A^    12^0.00000000000000000000^       0
OLI-CA^    12^0.00000000000000000000^       0
OPA-CA^    12^0.00000000000000000000^       0
ORC-CA^    12^0.00000000000000000000^       0
PEZ- A^    12^0.00000000000000000000^       0
PGZ- A^    12^0.00000000000000000000^       0
PUV- A^    12^0.00000000000000000000^       0
QGY-CB^    12^0.00000000000000000000^       0
QOF- B^    12^0.00000000000000000000^       0
RDD- C^    12^0.00000000000000000000^       0
REY- A^    12^0.00000000000000000000^       0
RGE-CA^    12^0.00000000000000000000^       0
RUI-CA^    12^0.00000000000000000000^       0
SAU- A^    12^0.00000000000000000000^       0
SAU- C^    12^0.00000000000000000000^       0
SBI- A^    12^0.00000000000000000000^       0
SEC- O^    12^0.00000000000000000000^       0
TKM- A^    12^0.00000000000000000000^       0
TTI-CA^    12^0.00000000000000000000^       0
TVI-CA^    12^0.00000000000000000000^       0
UTR- A^    12^0.00000000000000000000^       0
VAL-CA^    12^0.00000000000000000000^       0
VMI-CA^    12^0.00000000000000000000^       0
VNR-CA^    12^0.00000000000000000000^       0
WBW- A^    12^0.00000000000000000000^       0
WJF- A^    12^0.00000000000000000000^       0
WKL-CA^    12^0.00000000000000000000^       0
WMC- A^    12^0.00000000000000000000^       0
WTT-CA^    12^0.00000000000000000000^       0
XAD- R^    12^0.00000000000000000000^       0
XIL-CA^    12^0.00000000000000000000^       0
YIP- A^    12^0.00000000000000000000^       0
YND- A^    12^0.00000000000000000000^       0
YSE- A^    12^0.00000000000000000000^       0
YTM-CA^    12^0.00000000000000000000^       0
ZHA-CA^    12^0.00000000000000000000^       0
ACT- C^    11^0.00000000000000000000^       0
BFT-CA^    11^0.00000000000000000000^       0
BML-CA^    11^0.00000000000000000000^       0
BOR- O^    11^0.00000000000000000000^       0
BQA- A^    11^0.00000000000000000000^       0
CEP-CA^    11^0.00000000000000000000^       0
CHU- A^    11^0.00000000000000000000^       0
CKM- A^    11^0.00000000000000000000^       0
CLH- A^    11^0.00000000000000000000^       0
COP- A^    11^0.00000000000000000000^       0
CRS- A^    11^0.00000000000000000000^       0
CZH-CA^    11^0.00000000000000000000^       0
DDU- A^    11^0.00000000000000000000^       0
DNN- C^    11^0.00000000000000000000^       0
GAC-CA^    11^0.00000000000000000000^       0
GAE-CA^    11^0.00000000000000000000^       0
GBV-CA^    11^0.00000000000000000000^       0
GEW-CA^    11^0.00000000000000000000^       0
GGD-CA^    11^0.00000000000000000000^       0
GGL-CA^    11^0.00000000000000000000^       0
GMD-CA^    11^0.00000000000000000000^       0
GXY- A^    11^0.00000000000000000000^       0
HBH-CA^    11^0.00000000000000000000^       0
IDF- A^    11^0.00000000000000000000^       0
ILZ-CA^    11^0.00000000000000000000^       0
LWB- A^    11^0.00000000000000000000^       0
MEQ- A^    11^0.00000000000000000000^       0
MGR- C^    11^0.00000000000000000000^       0
MKH- A^    11^0.00000000000000000000^       0
MLG-CA^    11^0.00000000000000000000^       0
MQA-CA^    11^0.00000000000000000000^       0
MQO- C^    11^0.00000000000000000000^       0
MTI-CA^    11^0.00000000000000000000^       0
MUO-CA^    11^0.00000000000000000000^       0
MVO- A^    11^0.00000000000000000000^       0
MVW-CA^    11^0.00000000000000000000^       0
MYO-CA^    11^0.00000000000000000000^       0
NAC- A^    11^0.00000000000000000000^       0
NNR- A^    11^0.00000000000000000000^       0
NNY- A^    11^0.00000000000000000000^       0
NVY-CA^    11^0.00000000000000000000^       0
OLS- A^    11^0.00000000000000000000^       0
OOT-CA^    11^0.00000000000000000000^       0
PPW-CA^    11^0.00000000000000000000^       0
PRY- C^    11^0.00000000000000000000^       0
PZE- A^    11^0.00000000000000000000^       0
QCE-CB^    11^0.00000000000000000000^       0
QUW- H^    11^0.00000000000000000000^       0
RIV- A^    11^0.00000000000000000000^       0
SGL- A^    11^0.00000000000000000000^       0
SKQ- A^    11^0.00000000000000000000^       0
SRD-CA^    11^0.00000000000000000000^       0
SVE- A^    11^0.00000000000000000000^       0
TBH-CA^    11^0.00000000000000000000^       0
TGJ-CA^    11^0.00000000000000000000^       0
TJI-CA^    11^0.00000000000000000000^       0
ULI-CA^    11^0.00000000000000000000^       0
WXN- A^    11^0.00000000000000000000^       0
YAZ- C^    11^0.00000000000000000000^       0
YLI- A^    11^0.00000000000000000000^       0
YMG- A^    11^0.00000000000000000000^       0
AEX- C^    10^0.00000000000000000000^       0
ALU-CA^    10^0.00000000000000000000^       0
AOB-CA^    10^0.00000000000000000000^       0
AXB-CA^    10^0.00000000000000000000^       0
BJO- C^    10^0.00000000000000000000^       0
BSZ-CA^    10^0.00000000000000000000^       0
BUY- A^    10^0.00000000000000000000^       0
BWP-CA^    10^0.00000000000000000000^       0
BXK- A^    10^0.00000000000000000000^       0
CKI-CA^    10^0.00000000000000000000^       0
CNV- A^    10^0.00000000000000000000^       0
CUD- A^    10^0.00000000000000000000^       0
CVN- C^    10^0.00000000000000000000^       0
DBM-CA^    10^0.00000000000000000000^       0
EBO- A^    10^0.00000000000000000000^       0
EED- A^    10^0.00000000000000000000^       0
EGI- A^    10^0.00000000000000000000^       0
EKA- A^    10^0.00000000000000000000^       0
ERD-CA^    10^0.00000000000000000000^       0
EVD-CA^    10^0.00000000000000000000^       0
GDC- A^    10^0.00000000000000000000^       0
GER- A^    10^0.00000000000000000000^       0
GTP-CA^    10^0.00000000000000000000^       0
HDD-CA^    10^0.00000000000000000000^       0
ITN- A^    10^0.00000000000000000000^       0
JUZ-CA^    10^0.00000000000000000000^       0
KAP- A^    10^0.00000000000000000000^       0
KBY- A^    10^0.00000000000000000000^       0
KNN- A^    10^0.00000000000000000000^       0
KOH-CA^    10^0.00000000000000000000^       0
KOU- A^    10^0.00000000000000000000^       0
LBK-CA^    10^0.00000000000000000000^       0
LBY- A^    10^0.00000000000000000000^       0
LCH- C^    10^0.00000000000000000000^       0
LKA- A^    10^0.00000000000000000000^       0
LOC- A^    10^0.00000000000000000000^       0
LPK- A^    10^0.00000000000000000000^       0
MNY-CA^    10^0.00000000000000000000^       0
MSG-CA^    10^0.00000000000000000000^       0
MSI-CA^    10^0.00000000000000000000^       0
MSW- A^    10^0.00000000000000000000^       0
MTA-CA^    10^0.00000000000000000000^       0
NFL- A^    10^0.00000000000000000000^       0
NGI-CA^    10^0.00000000000000000000^       0
NUD-CA^    10^0.00000000000000000000^       0
ODE- C^    10^0.00000000000000000000^       0
OKE-CA^    10^0.00000000000000000000^       0
PLV- A^    10^0.00000000000000000000^       0
POF-CA^    10^0.00000000000000000000^       0
QLI- O^    10^0.00000000000000000000^       0
QOB- R^    10^0.00000000000000000000^       0
RBT- A^    10^0.00000000000000000000^       0
RIE- A^    10^0.00000000000000000000^       0
SAS- A^    10^0.00000000000000000000^       0
SGV- A^    10^0.00000000000000000000^       0
SMU-CA^    10^0.00000000000000000000^       0
SSI- C^    10^0.00000000000000000000^       0
STG-CA^    10^0.00000000000000000000^       0
