LWT	LWT	Lewistown Municipal Airport	Lewistown	MT	US	470304N	1092816W	3	A
LWV	LWV	Lawrenceville Municipal Airport	Lawrenceville	IL	US	384400N	0874100W	2	A
LWY	LWY	Lawas Airport	Lawas		MY	045500N	1152500E	0	A
LXA	LXA	Lhasa Airport	Lhasa		CN	294000N	0910900E	0	A
LXG	LXG	Luang Namtha Airport	Luang Namtha		LA	210300N	1012800E	0	A
LXI	LXI	Linxi Airport	Linxi		CN	433600N	1180200E	0	A
LXN	LXN	Lexington Airport	Lexington	NE	US	404700N	0994500W	2	A
LXR	LXR	Luxor Airport	Luxor		EG	254023N	0324227E	0	A
LXS	LXS	Limnos Airport	Limnos		GR	395500N	0251500E	0	A
LXU	LXU	Lukulu Airport	Lukulu		ZM	142500S	0231200E	0	A
LXV	LXV	Leadville Airport	Leadville	CO	US	391313N	1061858W	3	A
LYA	LYA	Luoyang Airport	Luoyang		CN	344100N	1122800E	0	A
LYB	LYB	Little Cayman Airport	Little Cayman		KY	194000N	0800500W	0	A
LYC	LYC	Lycksele Airport	Lycksele		SE	643200N	0184300E	0	A
LYE	LYE	Royal Air Force Station	Lyneham	EN	GB	513100N	0015800W	0	M
LYG	LYG	Lianyungang Airport	Lianyungang		CN	344000N	1191100E	0	A
LYH	LYH	Preston-Glenn Field	Lynchburg	VA	US	371937N	0791204W	1	A
LYI	LYI	Linyi Airport	Linyi		CN	350400N	1182200E	0	A
LYK	LYK	Lunyuk Airport	Lunyuk		ID	090000S	1171600E	2	A
LYN	LYS	Bron Airport	Lyon		FR	454351N	0045636E	0	A
LYO	LYO	Rice County Municipal Airport	Lyons	KS	US	382100N	0981200W	2	A
LYP	LYP	Faisalabad Airport	Faisalabad		PK	312209N	0725953E	0	A
LYR	LYR	Svalbard Airport	Longyearbyen		SJ	781232N	0154800E	0	A
LYS	LYS	Lyon Satolas Airport	Lyon		FR	454332N	0050454E	0	A
LYT	LYT	Lady Elliot Island Airport	Lady Elliot Island	QL	AU	240700S	1524200E	2B	A
LYU	LYU	Ely Airport	Ely	MN	US	474926N	0914945W	2	A
LYX	LYX	London Ashford Airport	Lydd	EN	GB	505722N	0005621E	0	A
LZA	LZA	Luiza Airport	Luiza		CD	074000S	0223000E	1	A
LZC	LZC	Lazaro Cardenas Airport	Lazaro Cardenas		MX	180000N	1021300W	1	A
LZD	LHW	Lanzhoudong Airport	Lanzhou		CN	360600N	1034100E	0	A
LZH	LZH	Liuzhou Airport	Liuzhou		CN	242200N	1093200E	0	A
LZI	LZI	Luozi Airport	Luozi		CD	045400S	0140000E	1	A
LZM	LZM	Luzamba Airport	Luzamba		AO	090300S	0180500E	0	A
LZN	LZN	Nangan Airport (Matsu Islands)	Nangan		CN	260934N	1195730E	0	A
LZO	LZO	Luzhou Airport	Luzhou		CN	285300N	1052100E	0	A
LZR	LZR	Lizard Island Airport	Lizard Island	QL	AU	144000S	1452800E	2B	A
LZY	LZY	Lin Zhi Airport	Lin Zhi		CN	293719N	0942319E	0	A
MAA	MAA	Chennai Airport	Chennai		IN	125936N	0801037E	0	A
MAB	MAB	Maraba Airport	Maraba	PA	BR	052200S	0491000W	1A	A
MAC	MCN	Smart Airport	Macon	GA	US	325000N	0833800W	1	A
MAD	MAD	Barajas Airport	Madrid	SP	ES	402820N	0033348W	1	A
MAE	MAE	Madera Airport	Madera	CA	US	365700N	1200400W	4	A
MAF	MAF	Odessa Regional Airport	Midland/Odessa	TX	US	315627N	1021205W	2	A
MAG	MAG	Madang Airport	Madang		PG	051233S	1454654E	0	A
MAH	MAH	Mahon Airport	Menorca	SP	ES	395141N	0041255E	1	A
MAI	MAI	Mangochi Airport	Mangochi		MW	143000S	0351500E	0	A
MAJ	MAJ	Amata Kabua International Airport	Majuro		MH	070349N	1711613E	0	A
MAK	MAK	Malakal Airport	Malakal		SD	093320N	0313840E	0	A
MAL	MAL	Mangole Airport	Mangole		ID	015000S	1255500E	3	A
MAM	MAM	Matamoros Airport	Matamoros		MX	254613N	0973125W	1	A
MAN	MAN	Manchester International Airport	Manchester	EN	GB	532112N	0021636W	0	A
MAO	MAO	Eduardo Gomes International Airport	Manaus	AM	BR	030200S	0600300W	2A	A
MAP	MAP	Mamai Airport	Mamai		PG	102000S	1493000E	0	A
MAQ	MAQ	Mae Sot Airport	Mae Sot		TH	164000N	0983500E	0	A
MAR	MAR	La Chinita Airport	Maracaibo		VE	103400N	0714400W	0	A
MAS	MAS	Momote Airport	Manus Island		PG	020324S	1472528E	0	A
MAT	MAT	Matadi Airport	Matadi		CD	054754S	0132630E	1	A
MAU	MAU	Maupiti Airport	Maupiti		PF	162600S	1521500W	2	A
MAV	MAV	Maloelap Airport	Maloelap		MH	084500N	1710600E	0	A
MAW	MAW	Malden Airport	Malden	MO	US	363620N	0895920W	2	A
MAX	MAX	Matam Airport	Matam		SN	153535N	0131925W	0	A
MAY	MAY	Mangrove Cay Airport	Mangrove Cay		BS	241723N	0774049W	0	A
MAZ	MAZ	Eugenio M. De Hostos Airport	Mayaguez		PR	181528N	0670856W	0	A
MBA	MBA	Moi International Airport	Mombasa		KE	040153S	0393535E	0	A
MBB	MBB	Marble Bar Airport	Marble Bar	WA	AU	211500S	1193500E	4	A
MBC	MBC	Mbigou Airport	Mbigou		GA	020000S	0120000E	0	A
MBD	MBD	Mmabatho International Airport	Mmabatho		ZA	254900S	0253000E	0	A
MBE	MBE	Monbetsu Airport	Monbetsu		JP	441600N	1432300E	0	A
MBF	MBF	Mount Buffalo Airport	Mount Buffalo	VI	AU	364500S	1464500E	2	A
MBG	MBG	Mobridge Airport	Mobridge	SD	US	453200N	1002600W	2	A
MBH	MBH	Maryborough Airport	Maryborough	QL	AU	253100S	1524248E	2B	A
MBI	MBI	Mbeya Airport	Mbeya		TZ	085453S	0332743E	0	A
MBJ	MBJ	Sangster International Airport	Montego Bay		JM	183007N	0775445W	0	A
MBK	MBK	Matupa Airport	Matupa	MT	BR	100327S	0545558W	2	A
MBL	MBL	Blacker Airport	Manistee	MI	US	441626N	0861512W	1	A
MBM	MBM	Mkambati Airport	Mkambati		ZA	311700S	0295800E	0	A
MBN	MBN	Mt. Barnett Airport	Mount Barnett	WA	AU	150000S	1250000E	4	A
MBO	MBO	Mamburao Airport	Mamburao		PH	131241N	1203612E	0	A
MBP	MBP	Moyobamba Airport	Moyobamba		PE	061200S	0771000W	0	A
MBQ	MBQ	Mbarara Airport	Mbarara		UG	003700S	0303900E	0	A
MBR	MBR	Mbout Airport	Mbout		MR	160200N	0123500W	0	A
MBS	MBS	Tri City Airport	Saginaw	MI	US	433200N	0840500W	1	A
MBT	MBT	Masbate Airport	Masbate		PH	122200N	1230400E	0	A
MBU	MBU	Mbambanakira Airport	Mbambanakira		SB	094400S	1604500E	0	A
MBV	MBV	Masa Airport	Masa		PG	062100S	1473800E	0	A
MBW	MBW	Moorabbin Airport	Moorabbin	VI	AU	360000S	1460000E	2	A
MBX	MBX	Maribor Airport	Maribor		SI	463300N	0153900E	0	A
MBY	MBY	Moberly Airport	Moberly	MO	US	392750N	0922536W	2	A
MBZ	MBZ	Maues Airport	Maues	AM	BR	032400S	0574200W	2A	A
MCA	MCA	Macenta Airport	Macenta		GN	083300N	0092800W	0	A
MCB	MCB	Pike County Airport	Mc Comb	MS	US	311032N	0902810W	2	A
MCC	SAC	McClellan Air Force Base	Sacramento	CA	US	383500N	1212900W	4	M
MCD	MCD	Mackinac Island Airport	Mackinac Island	MI	US	455200N	0843800W	1	A
MCE	MCE	Merced Municipal Airport	Merced	CA	US	371705N	1203046W	4	A
MCF	TPA	Mac Dill Air Force Base	Tampa	FL	US	275700N	0822700W	1	M
MCG	MCG	Mc Grath Airport	McGrath	AK	US	625733N	1553610W	5	A
MCH	MCH	Machala Airport	Machala		EC	031600S	0795900W	1	A
MCI	MKC	Kansas City International Airport	Kansas City	MO	US	391734N	0944336W	2	A
MCJ	MCJ	Maicao Airport	Maicao		CO	112330N	0721430W	0	A
MCK	MCK	Mc Cook Airport	McCook	NE	US	401222N	1003524W	2	A
MCL	MCL	Mount Mckinley Airport	Mount McKinley	AK	US	634400N	1485400W	5	A
MCM	MCM	Monte Carlo Heliport	Monte Carlo		MC	434400N	0072500E	0	H
MCN	MCN	Lewis B. Wilson Airport	Macon	GA	US	324144N	0833852W	1	A
MCO	ORL	Orlando International Airport	Orlando	FL	US	282555N	0811929W	1	A
MCP	MCP	Macapa Internacional Airport	Macapa	AP	BR	000300N	0510400W	1A	A
MCQ	MCQ	Miskolc Airport	Miskolc		HU	480700N	0205000E	0	A
MCR	MCR	Melchor De Menco Airport	Melchor De Menco		GT	170000N	0920030W	0	A
MCS	MCS	Monte Caseros Airport	Monte Caseros	CR	AR	301615S	0573828W	1	A
MCT	MCT	Seeb International Airport	Muscat		OM	233530N	0581645E	0	A
MCU	MCU	Gueret (Lepaud) Airport	Montlucon		FR	462100N	0023600E	0	A
MCV	MCV	Mcarthur River Airport	Mcarthur River	NT	AU	162800S	1360542E	3A	A
MCW	MCW	Mason City Airport	Mason City	IA	US	430925N	0931946W	2	A
MCX	MCX	Makhachkala Airport	Makhachkala		RU	430000N	0473000E	2	A
MCY	MCY	Maroochydore Airport	Sunshine Coast	QL	AU	263615S	1530524E	2B	A
MCZ	MCZ	Palmares Airport	Maceio	AL	BR	093055S	0354745W	1A	A
MDA	SAT	Martindale Army Air Field	San Antonio	TX	US	292500N	0983000W	2	M
MDB	MDB	Melinda Airport	Melinda		BZ	165955N	0881914W	0	A
MDC	MDC	Samratulangi Airport	Manado		ID	012900N	1245100E	2	A
MDD	MDD	Midland Airpark	Midland	TX	US	320000N	1020300W	2	A
MDE	MDE	Jose Maria Cordova Airport	Medellin		CO	061315N	0753535W	0	A
MDF	MDF	Medford Airport	Medford	WI	US	450900N	0902000W	2	A
MDG	MDG	Mudanjiang Airport	Mudanjiang		CN	443500N	1293600E	0	A
MDH	MDH	Southern Illinois Airport	Carbondale	IL	US	374653N	0891449W	2	A
MDI	MDI	Makurdi Airport	Makurdi		NG	074500N	0083200E	0	A
MDJ	MDJ	Madris City-County Airport	Madras	OR	US	443800N	1210800W	4	A
MDK	MDK	Mbandaka Airport	Mbandaka		CD	000124N	0181732E	1	A
MDL	MDL	Annisaton Airport	Mandalay		MM	215621N	0960529E	0	A
MDM	MDM	Munduku Airport	Munduku		PG	043800S	1432700E	0	A
MDN	MDN	Jefferson Proving Ground	Madison	IN	US	384400N	0852300W	1	A
MDO	MDO	Middleton Island Intermediate Airport	Middleton Island	AK	US	592711N	1461800W	5	A
MDP	MDP	Mindiptana Airport	Mindiptana		ID	055000S	1405000E	3	A
MDQ	MDQ	Mar Del Plata Airport	Mar Del Plata	BA	AR	375605S	0573420W	1	A
MDR	MDR	Medfra Airport	Medfra	AK	US	630625N	1544300W	5	A
MDS	MDS	Middle Caicos Airport	Middle Caicos		TC	214700N	0714300W	0	A
MDT	HAR	Harrisburg International Airport	Harrisburg	PA	US	401135N	0764544W	1	A
MDU	MDU	Mendi Airport	Mendi		PG	060931S	1433900E	0	A
MDV	MDV	Medouneu Airport	Medouneu		GA	005700N	0104700E	0	A
MDW	CHI	Midway Airport	Chicago	IL	US	414706N	0874507W	2	A
MDX	MDX	Mercedes Airport	Mercedes	CR	AR	291002S	0580432W	1	A
MDY	MDY	Sand Island Field	Midway Island		UM	281200N	1772300W	2	A
MDZ	MDZ	El Plumerillo Airport	Mendoza	MD	AR	324955S	0684705W	1	A
MEA	MEA	Macae Airport	Macae	RJ	BR	222100S	0414800W	1	A
MEB	MEL	Essendon Airport	Melbourne	VI	AU	374412S	1445351E	2	A
MEC	MEC	Manta Airport	Manta		EC	005700S	0804100W	1	A
MED	MED	Mohammad Bin Abdulaziz Airport	Madinah		SA	243242N	0394316E	0	A
MEE	MEE	Mare Airport	Mare		NC	213400S	1680000E	0	A
MEF	MEF	Melfi Airport	Melfi		TD	110300N	0175700E	0	A
MEG	MEG	Malange Airport	Malange		AO	093200S	0162000E	0	A
MEH	MEH	Mehamn Airport	Mehamn		NO	710200N	0275000E	0	A
MEI	MEI	Key Field	Meridian	MS	US	322014N	0884457W	2	A
MEJ	MEJ	Meadville Airport	Meadville	PA	US	413800N	0801000W	1	A
MEK	MEK	Meknes Airport	Meknes		MA	335300N	0053200W	0	A
MEL	MEL	Tullamarine Airport	Melbourne	VI	AU	373942S	1445000E	2	A
MEM	MEM	Memphis International Airport	Memphis	TN	US	350259N	0895844W	2	A
MEN	MEN	Brenoux Airport	Mende		FR	443000N	0033200E	0	A
MEO	MEO	Dare County Regional Airport	Manteo	NC	US	355509N	0754143W	1	A
MEP	MEP	Mersing Airport	Mersing		MY	022500N	1035000E	0	A
MEQ	MEQ	Seunagan Airport	Meulaboh		ID	040900N	0960700E	1	A
MER	MCE	Castle Air Force Base	Merced	CA	US	371800N	1202900W	4	M
MES	MES	Polania Airport	Medan		ID	033340N	0984022E	1	A
MET	MET	Moreton Airport	Moreton	QL	AU	124500S	1424600E	2B	A
MEU	MEU	Monte Dourado Airport	Monte Dourado	PA	BR	005300S	0523500W	1A	A
MEV	MEV	Douglas County Airport	Minden	NV	US	390000N	1194500W	4	A
MEW	MEW	Mweka Airport	Mweka		CD	045100S	0213400E	2	A
MEX	MEX	Juarez International Airport	Mexico City		MX	192607N	0990422W	1	A
MEY	MEY	Meghauli Airport	Meghauli		NP	273435N	0841353E	0	A
MEZ	MEZ	Messina Airport	Messina		ZA	222200S	0295000E	0	A
MFA	MFA	Mafia Airport	Mafia		TZ	075450S	0393954E	0	A
MFB	MFB	Monfort Airport	Monfort		CO	003700N	0694500W	0	A
MFC	MFC	Mafeteng Airport	Mafeteng		LS	294500S	0271800E	0	A
MFD	MFD	Lahm Municipal Airport	Mansfield	OH	US	404912N	0823046W	1	A
MFE	MFE	Miller International Airport	McAllen	TX	US	261037N	0981423W	2	A
MFF	MFF	Moanda Airport	Moanda		GA	013213S	0131615E	0	A
MFG	MFG	Muzaffarabad Airport	Muzaffarabad		PK	342200N	0732800E	0	A
MFH	MFH	Mesquite Airport	Mesquite	NV	US	365010N	1140331W	4	A
MFI	MFI	Marshfield Municipal Airport	Marshfield	WI	US	443802N	0901112W	2	A
MFJ	MFJ	Moala Airport	Moala		FJ	183400S	1795600E	0	A
MFK	MFK	Matsu Airport	Matsu		TW	261000N	1195500E	0	A
MFL	MFL	Mount Full Stop Airport	Mount Full Stop	QL	AU	194000S	1445400E	2B	A
MFM	MFM	Macau Airport	Macau		MO	221400N	1133500E	0	A
MFN	MFN	Milford Sound Airport	Milford Sound		NZ	444010S	1675440E	1	A
MFO	MFO	Manguna Airport	Manguna		PG	053400S	1514700E	0	A
MFP	MFP	Manners Creek Airport	Manners Creek	NT	AU	220600S	1375900E	3A	A
MFQ	MFQ	Maradi Airport	Maradi		NE	133009N	0070731E	0	A
MFR	MFR	Jackson County Airport	Medford	OR	US	422225N	1225220W	4	A
MFS	MFS	Miraflores Airport	Miraflores		CO	051000N	0731500W	0	A
MFT	MFT	Machu Picchu Airport	Machu Picchu		PE	130700S	0723400W	0	A
MFU	MFU	Mfuwe Airport	Mfuwe		ZM	131600S	0315600E	0	A
MFV	MFV	Accomack County Airport	Melfa	VA	US	373800N	0754700W	1	A
MFW	MFW	Magaruque Airport	Magaruque		MZ	215820S	0353530E	0	A
MFX	MFX	Meribel Airport	Meribel		FR	452500N	0063400E	0	A
MFY	MFY	Mayfa'ah Airport	Mayfa'ah		YE	134000N	0460030E	0	A
MFZ	MFZ	Mesalia Airport	Mesalia		PG	060800S	1490700E	0	A
MGA	MGA	Augusto C Sandino Airport	Managua		NI	120828N	0861007W	0	A
MGB	MGB	Mount Gambier Airport	Mount Gambier	SA	AU	374515S	1404650E	3	A
MGC	MGC	Michigan City Airport	Michigan City	IN	US	414200N	0864900W	2	A
MGD	MGD	Magdalena Airport	Magdalena		BO	131931S	0640729W	0	A
MGE	MGE	Dobbins Air Force Base	Marietta	GA	US	335500N	0843100W	1	M
MGF	MGF	Regional De Maringa	Maringa	PR	BR	232301S	0515600W	1	A
MGG	MGG	Margarima Airport	Margarima		PG	060200S	1432200E	0	A
MGH	MGH	Margate Airport	Margate		ZA	305500S	0301500E	0	A
MGI	MGI	Matagorda Air Force Base	Matagorda Island	TX	US	281500N	0963000W	2	M
MGJ	MGJ	Orange County Airport	Montgomery	NY	US	413100N	0741600W	1	A
MGK	MGK	Mong Ton Airport	Mong Ton		MM	201700N	0985400E	0	A
MGL	DUS	Moenchen-Gl. DUS Exp  Airport	Dusseldorf		DE	511354N	0063019E	0	A
MGM	MGM	Dannelly Field	Montgomery	AL	US	321800N	0862328W	2	A
MGN	MGN	Baracoa Airport	Magangue		CO	091717N	0745042W	0	A
MGO	MGO	Manega Airport	Manega		GA	014400S	0101300E	0	A
MGP	MGP	Manga Airport	Manga		PG	040200S	1525800E	0	A
MGQ	MGQ	Mogadishu International Airport	Mogadishu		SO	020048N	0451848E	0	A
MGR	MGR	Thomasville Airport	Moultrie	GA	US	310410N	0834810W	1	A
MGS	MGS	Mangaia Island Airport	Mangaia Island		CK	215600S	1575600W	0	A
MGT	MGT	Milingimbi Airport	Milingimbi	NT	AU	120548S	1345325E	3A	A
MGV	MGV	Margaret River Station Airport	Margaret River Station	WA	AU	183700S	1265200E	4	A
MGW	MGW	Morgantown Airport	Morgantown	WV	US	393834N	0795457W	1	A
MGX	MGX	Moabi Airport	Moabi		GA	021500S	0110000E	0	A
MGY	DAY	Montgomery County Airport	Dayton	OH	US	395600N	0841516W	1	A
MGZ	MGZ	Myeik Airport	Myeik		MM	122700N	0983700E	0	A
MHA	MHA	Mahdia Airport	Mahdia		GY	051500N	0590900W	0	A
MHB	AKL	Mechanics Bay Airport	Auckland		NZ	365042S	1744705E	1	A
MHD	MHD	Mashad Airport	Mashad		IR	361412N	0593830E	0	A
MHE	MHE	Mitchell Municipal Airport	Mitchell	SD	US	434631N	0980217W	2	A
MHF	MHF	Morichal Airport	Morichal		CO	020900N	0703500W	0	A
MHG	MHG	Mannheim Airport	Mannheim		DE	493000N	0082800E	0	A
MHH	MHH	Marsh Harbour International Airport	Marsh Harbour		BS	263040N	0770505W	0	A
MHI	MHI	Musha Airport	Musha		DJ	110000N	0430000E	0	A
MHJ	MHJ	Misrak Gashamo Airport	Misrak Gashamo		ET	080800N	0451700E	0	A
MHK	MHK	Manhattan Municipal Airport	Manhattan	KS	US	390832N	0964008W	2	A
MHL	MHL	Memorial Municipal Airport	Marshall	MO	US	390700N	0931200W	2	A
MHM	MHM	Minchumina Intermediate Airport	Minchumina	AK	US	635209N	1521709W	5	A
MHN	MHN	Mullen Airport	Mullen	NE	US	420300N	1010100W	3	A
MHO	MHO	Mount House Airport	Mount House	WA	AU	170800S	1254600E	4	A
MHP	MSQ	Minsk International 1 Airport	Minsk		BY	535100N	0273300E	0	A
MHQ	MHQ	Mariehamn Airport	Mariehamn		FI	600724N	0195348E	0	A
MHR	SAC	Mather Air Force Base	Sacramento	CA	US	380300N	1215600W	4	M
MHS	MHS	Rep Airport	Mount Shasta	CA	US	411900N	1221900W	4	A
MHT	MHT	Manchester-Boston Municipal Airport	Manchester	NH	US	425618N	0712620W	1	A
MHU	MHU	Mount Hotham	Mount Hotham	VI	AU	365800S	1471100E	2	A
MHV	MHV	Kern County Airport	Mojave	CA	US	350400N	1180900W	4	A
MHW	MHW	Monteagudo Airport	Monteagudo		BO	194957S	0635800W	0	A
MHX	MHX	Manihiki Island Airport	Manihiki Island		CK	102200S	1610000W	0	A
MHY	MHY	Morehead Airport	Morehead		PG	084200S	1413800E	0	A
MHZ	MHZ	Mildenhall Airport	Mildenhall	EN	GB	522200N	0002900E	0	A
MIA	MIA	Miami International Airport	Miami	FL	US	254733N	0801710W	1	A
MIB	MOT	Minot Air Force Base	Minot	ND	US	481400N	1011800W	2	M
MIC	MSP	Crystal Airport	Minneapolis	MN	US	450343N	0932114W	2	A
MID	MID	Rejon Airport	Merida		MX	205600N	0893900W	1	A
MIE	MIE	Delaware County Airport	Muncie	IN	US	401423N	0852340W	1	A
MIF	MIF	Roy Hurd Memorial Airport	Monahans	TX	US	313600N	1025400W	2	A
MIG	MIG	Mian Yang Airport	Mian Yang		CN	312552N	1044417E	0	A
MIH	MIH	Mitchell Plateau Airport	Mitchell Plateau	WA	AU	262900S	1475800E	4	A
MII	MII	Dr Gastao Vidigal Airport	Marilia	SP	BR	221200S	0495600W	1	A
MIJ	MIJ	Mili Island Airport	Mili Island		MH	060500N	1714500E	0	A
MIK	MIK	Mikkeli Airport	Mikkeli		FI	614102N	0271247E	0	A
MIL	MIL	Metropolitan Area	Milan		IT	453214N	0090018E	0	C
MIM	MIM	Merimbula Airport	Merimbula	NS	AU	365430S	1495512E	2	A
MIN	MIN	Minnipa Airport	Minnipa	SA	AU	325000S	1345000E	3	A
MIO	MIO	Miami Airport	Miami	OK	US	365300N	0945400W	2	A
MIP	MIP	Mitspeh Ramon Airport	Mitspeh Ramon		IL	303600N	0344800E	0	A
MIQ	OMA	Millard Airport	Omaha	NE	US	411807N	0955340W	2	A
MIR	MIR	Habib Bourguiba International Airport	Monastir		TN	354525N	0104510E	0	A
MIS	MIS	Misima Island Airport	Misima Island		PG	103000S	1525030E	0	A
MIT	MIT	Kern County Airport	Shafter	CA	US	353000N	1191600W	4	A
MIU	MIU	Maiduguri Airport	Maiduguri		NG	115039N	0130405E	0	A
MIV	MIV	Millville Airport	Millville	NJ	US	392400N	0750200W	1	A
MIW	MIW	Marshalltown Municipal Airport	Marshalltown	IA	US	421000N	0925500W	2	A
MIX	MIX	Miriti Airport	Miriti		CO	061500S	0590000W	0	A
MIZ	MIZ	Mainoru Airport	Mainoru	NT	AU	140000S	1340600E	3A	A
MJA	MJA	Manja Airport	Manja		MG	212500S	0441900E	0	A
MJB	MJB	Mejit Island Airport	Mejit Island		MH	101700N	1705300E	0	A
MJC	MJC	Man Airport	Man		CI	072254N	0073142W	0	A
MJD	MJD	Mohenjo Daro Airport	Mohenjo Daro		PK	272011N	0680830E	0	A
MJE	MJE	Majkin Airport	Majkin		MH	075000N	1681000E	0	A
MJF	MJF	Kjaerstad Airport	Mosjoen		NO	655000N	0131200E	0	A
MJG	MJG	Mayajigua Airport	Mayajigua		CU	214530N	0790000W	0	A
MJH	MJH	Majma Airport	Majma		SA	255000N	0452200E	0	A
MJI	MJI	Mitiga, Tripoli Airport	Mitiga, Tripoli		LY	325350N	0131640E	0	A
MJJ	MJJ	Moki Airport	Moki		PG	054200S	1451500E	0	A
MJK	MJK	Shark Bay Airport	Monkey Mia	WA	AU	255347S	1133438E	4	A
MJL	MJL	Mouila Airport	Mouila		GA	014904S	0105527E	0	A
MJM	MJM	Mbuji Mayi Airport	Mbuji Mayi		CD	060900S	0233800E	2	A
MJN	MJN	Amborovy Airport	Majunga		MG	153957S	0462111E	0	A
MJO	MJO	Mount Etjo Lodge Airport	Mount Etjo Lodge		NA	210106S	0162809E	0	A
MJP	MJP	Manjimup Airport	Manjimup	WA	AU	341400S	1160600E	4	A
MJQ	MJQ	Jackson Airport	Jackson	MN	US	433700N	0950100W	2	A
MJR	MJR	Miramar Airport	Miramar	BA	AR	381500S	0575000W	1	A
MJT	MJT	Mytilene Airport	Mytilene		GR	390322N	0263558E	0	A
MJU	MJU	Mamuju Airport	Mamuju		ID	023000S	1185000E	3	A
MJV	MJV	San Javier Airport	Murcia	SP	ES	374629N	0004840W	1	A
MJW	MJW	Mahenye Airfield	Mahenye		ZW	211400S	0322000E	0	A
MJX	MJX	Robert J. Miller Airport	Toms River	NJ	US	395800N	0741200W	1	A
MJY	MJY	Mangunjaya Airport	Mangunjaya		ID	024400S	1033400E	1	A
MJZ	MJZ	Mirnyj Airport	Mirnyj		RU	623200N	1140200E	7	A
MKA	MKA	Marianske Lazne Airport	Marianske Lazne		CZ	495900N	0124300E	0	A
MKB	MKB	Mekambo Airport	Mekambo		GA	010300N	0135000E	0	A
MKC	MKC	Kansas City Downtown Municipal Airport	Kansas City	MO	US	390727N	0943531W	2	A
MKD	MKD	Chagni Airport	Chagni		ET	110200N	0362800E	0	A
MKE	MKE	General Mitchell Airport	Milwaukee	WI	US	425701N	0875350W	2	A
MKF	CSG	McKenna Army Air Field	Columbus	GA	US	322800N	0845900W	1	M
MKG	MKG	Muskegon Airport	Muskegon	MI	US	431014N	0861415W	1	A
MKH	MKH	Mokhotlong Airport	Mokhotlong		LS	291000S	0291000E	0	A
MKI	MKI	M'boki Airport	M'Boki		CF	051900N	0255700E	0	A
MKJ	MKJ	Makoua Airport	Makoua		CG	000113S	0153436E	0	A
MKK	MKK	Molokai Airport	Hoolehua	HI	US	210910N	1570600W	6A	A
MKL	MKL	Mckellar Airport	Jackson	TN	US	353605N	0885455W	2	A
MKM	MKM	Mukah Airport	Mukah		MY	025425N	1120447E	0	A
MKN	MKN	Malekolon Airport	Malekolon		PG	040100S	1534030E	0	A
MKO	MKO	Davis Field	Muskogee	OK	US	353938N	0952200W	2	A
MKP	MKP	Makemo Airport	Makemo		PF	162700S	1434000W	2	A
MKQ	MKQ	Mopah Airport	Merauke		ID	083100S	1403000E	3	A
MKR	MKR	Meekatharra Airport	Meekatharra	WA	AU	263600S	1183300E	4	A
MKS	MKS	Mekane Selam Airport	Mekane Selam		ET	114100N	0380900E	0	A
MKT	MKT	Mankato Municipal Airport	Mankato	MN	US	441325N	0935506W	2	A
MKU	MKU	Makokou Airport	Makokou		GA	003333N	0125140E	0	A
MKV	MKV	Mt. Cavenagh Airport	Mount Cavenagh	NT	AU	255800S	1331500E	3A	A
MKW	MKW	Rendani Airport	Manokwari		ID	005335S	1340310E	3	A
MKX	MKX	Mukalla Airport	Mukalla		YE	143200N	0490800E	0	A
MKY	MKY	Mackay Airport	Mackay	QL	AU	211022S	1491053E	2B	A
MKZ	MKZ	Batu Berendum Airport	Malacca		MY	021551N	1021512E	0	A
MLA	MLA	Luqa Airport	Malta		MT	355400N	0143100E	0	A
MLB	MLB	Melbourne International Airport	Melbourne	FL	US	280609N	0803749W	1	A
MLC	MLC	Mc Alester Airport	Mc Alester	OK	US	345249N	0954706W	2	A
MLD	MLD	Malad City Airport	Malad City	ID	US	421200N	1122700W	3	A
MLE	MLE	Male International Airport	Male		MV	041205N	0733128E	0	A
MLF	MLF	Milford Airport	Milford	UT	US	382600N	1130100W	3	A
MLG	MLG	Malang Airport	Malang		ID	075600S	1124300E	3	A
MLH	MLH	EuroAirport French	Mulhouse/Basel		FR	473624N	0073248E	0	A
MLI	MLI	Quad-City Airport	Moline	IL	US	412656N	0903018W	2	A
MLJ	MLJ	Baldwin County Airport	Milledgeville	GA	US	330500N	0831400W	1	A
MLL	MLL	Marshall Airport	Marshall	AK	US	615157N	1620408W	5	A
MLM	MLM	Morelia Airport	Morelia		MX	195000N	1010100W	1	A
MLN	MLN	Melilla Airport	Melilla	SP	ES	351648N	0025720W	1	A
MLO	MLO	Milos Airport	Milos		GR	371200N	0243000E	0	A
MLP	MLP	Malabang Airport	Malabang		PH	073706N	1240327E	0	A
MLQ	MLQ	Malalaua Airport	Malalaua		PG	075930S	1460506E	0	A
MLR	MLR	Millicent Airport	Millicent	SA	AU	372900S	1400100E	3	A
MLS	MLS	Miles City Municipal Airport	Miles City	MT	US	462550N	1055250W	3	A
MLT	MLT	Millinocket Airport	Millinocket	ME	US	453900N	0684300W	1	A
MLU	MLU	Monroe Municipal Airport	Monroe	LA	US	323040N	0920220W	2	A
MLV	MLV	Merluna Airport	Merluna	QL	AU	130100S	1425900E	2B	A
MLW	MLW	Sprigg Payne Airport	Monrovia		LR	061722N	0104530W	0	A
MLX	MLX	Malatya Airport	Malatya		TR	382116N	0381513E	0	A
